Tempo,RPM,Acelerador,Freio
08:14:15.910,12178,80,0
08:14:15.936,8767,51,0
08:14:15.964,12876,97,0
08:14:15.990,10141,82,0
08:14:16.017,10330,55,0
08:14:16.045,10886,58,0
08:14:16.062,12381,58,0
08:14:16.075,11705,58,0
08:14:16.092,9242,82,0
08:14:16.107,11398,95,0
08:14:16.124,11857,97,0
08:14:16.140,11057,72,0
08:14:16.156,12683,69,0
08:14:16.172,11379,68,0
08:14:16.188,9589,96,0
08:14:16.204,11960,62,0
08:14:16.220,10927,65,0
08:14:16.240,10691,81,0
08:14:16.263,9358,88,0
08:14:16.287,8279,69,0
08:14:16.311,12446,72,0
08:14:16.334,12244,56,0
08:14:16.360,12296,89,0
08:14:16.380,10066,62,0
08:14:16.403,8193,95,0
08:14:16.422,10946,93,0
08:14:16.438,11489,92,0
08:14:16.453,12677,95,0
08:14:16.471,8733,92,0
08:14:16.486,12365,89,0
08:14:16.500,9930,50,0
08:14:16.519,8821,94,0
08:14:16.534,8373,94,0
08:14:16.549,8756,71,0
08:14:16.566,10334,79,0
08:14:16.582,9661,67,0
08:14:16.598,11743,66,0
08:14:16.613,12973,66,0
08:14:16.630,12293,98,0
08:14:16.645,4257,0,70
08:14:16.660,8818,96,0
08:14:16.676,11679,80,0
08:14:16.691,9029,79,0
08:14:16.709,8338,94,0
08:14:16.724,9296,65,0
08:14:16.738,9811,57,0
08:14:16.753,8926,57,0
08:14:16.770,8293,93,0
08:14:16.787,11332,97,0
08:14:16.804,11494,50,0
08:14:16.821,8680,95,0
08:14:16.837,11693,97,0
08:14:16.854,12645,96,0
08:14:16.871,10488,67,0
08:14:16.887,11262,63,0
08:14:16.904,8040,65,0
08:14:16.921,9640,72,0
08:14:16.937,12712,52,0
08:14:16.955,12759,89,0
08:14:16.972,4290,0,93
08:14:16.989,10570,55,0
08:14:17.005,8759,80,0
08:14:17.020,8390,77,0
08:14:17.036,10158,96,0
08:14:17.048,11347,57,0
08:14:17.064,12613,59,0
08:14:17.080,9416,80,0
08:14:17.096,10873,98,0
08:14:17.112,12741,75,0
08:14:17.128,11780,88,0
08:14:17.144,10174,98,0
08:14:17.160,11880,73,0
08:14:17.176,10224,54,0
08:14:17.192,11648,88,0
08:14:17.208,8912,61,0
08:14:17.225,10772,56,0
08:14:17.243,11285,95,0
08:14:17.261,9184,91,0
08:14:17.279,11931,55,0
08:14:17.297,12766,72,0
08:14:17.315,8861,97,0
08:14:17.336,8966,66,0
08:14:17.355,9132,87,0
08:14:17.375,8598,82,0
08:14:17.393,10235,56,0
08:14:17.411,10226,65,0
08:14:17.425,8362,86,0
08:14:17.436,10313,80,0
08:14:17.453,10337,67,0
08:14:17.469,12859,61,0
08:14:17.485,8174,53,0
08:14:17.499,12198,77,0
08:14:17.515,10794,90,0
08:14:17.531,11253,89,0
08:14:17.547,12422,59,0
08:14:17.563,8480,79,0
08:14:17.579,12847,52,0
08:14:17.595,9797,94,0
08:14:17.611,12713,61,0
08:14:17.627,11136,66,0
08:14:17.643,9458,60,0
08:14:17.660,9710,56,0
08:14:17.675,11788,67,0
08:14:17.691,11919,74,0
08:14:17.708,11872,65,0
08:14:17.723,11270,80,0
08:14:17.739,11766,52,0
08:14:17.755,8365,68,0
08:14:17.771,9194,74,0
08:14:17.788,11453,59,0
08:14:17.805,4244,0,93
08:14:17.821,9753,82,0
08:14:17.836,11049,98,0
08:14:17.853,11225,86,0
08:14:17.869,10547,61,0
08:14:17.884,10615,78,0
08:14:17.900,10024,80,0
08:14:17.915,9259,76,0
08:14:17.931,10107,62,0
08:14:17.947,4198,0,68
08:14:17.963,10648,80,0
08:14:17.979,10395,55,0
08:14:17.995,12746,63,0
08:14:18.012,5770,0,70
08:14:18.028,10365,76,0
08:14:18.044,9005,73,0
08:14:18.059,10246,94,0
08:14:18.075,10939,89,0
08:14:18.091,10618,59,0
08:14:18.107,8673,97,0
08:14:18.123,12359,93,0
08:14:18.139,11635,95,0
08:14:18.155,11332,77,0
08:14:18.172,8767,57,0
08:14:18.187,11237,64,0
08:14:18.203,9854,67,0
08:14:18.220,10924,73,0
08:14:18.235,11910,70,0
08:14:18.252,12304,93,0
08:14:18.268,10560,61,0
08:14:18.284,4129,0,67
08:14:18.300,12010,56,0
08:14:18.315,12417,51,0
08:14:18.331,9207,75,0
08:14:18.347,4973,0,86
08:14:18.364,9705,77,0
08:14:18.379,9806,66,0
08:14:18.395,11533,63,0
08:14:18.412,11264,60,0
08:14:18.428,9574,70,0
08:14:18.444,9311,59,0
08:14:18.459,12643,68,0
08:14:18.475,11940,96,0
08:14:18.492,5810,0,89
08:14:18.508,8885,89,0
08:14:18.524,9374,84,0
08:14:18.539,8226,61,0
08:14:18.555,11002,65,0
08:14:18.571,12735,62,0
08:14:18.588,12761,58,0
08:14:18.604,9272,70,0
08:14:18.619,8321,93,0
08:14:18.636,8907,58,0
08:14:18.653,6621,0,93
08:14:18.668,9905,65,0
08:14:18.685,11966,55,0
08:14:18.700,10031,72,0
08:14:18.716,6549,0,85
08:14:18.731,12488,71,0
08:14:18.748,9826,56,0
08:14:18.763,10353,59,0
08:14:18.779,9772,93,0
08:14:18.795,8788,83,0
08:14:18.811,6976,0,73
08:14:18.827,8984,70,0
08:14:18.843,10521,53,0
08:14:18.859,12148,71,0
08:14:18.875,12952,72,0
08:14:18.891,9754,73,0
08:14:18.907,10054,74,0
08:14:18.924,8848,92,0
08:14:18.939,12771,51,0
08:14:18.955,4186,0,62
08:14:18.972,8940,61,0
08:14:18.987,11127,70,0
08:14:19.004,9901,75,0
08:14:19.020,9947,59,0
08:14:19.036,10929,89,0
08:14:19.051,12855,87,0
08:14:19.069,10233,83,0
08:14:19.083,10640,58,0
08:14:19.100,11797,84,0
08:14:19.116,4271,0,62
08:14:19.131,10377,82,0
08:14:19.148,10107,83,0
08:14:19.163,10865,51,0
08:14:19.179,8705,97,0
08:14:19.196,11780,82,0
08:14:19.211,8409,69,0
08:14:19.227,12377,52,0
08:14:19.243,8480,50,0
08:14:19.261,9782,91,0
08:14:19.281,10002,82,0
08:14:19.300,10919,93,0
08:14:19.320,12158,68,0
08:14:19.340,12238,92,0
08:14:19.360,10232,82,0
08:14:19.381,9720,82,0
08:14:19.402,9173,78,0
08:14:19.423,9547,59,0
08:14:19.443,12450,51,0
08:14:19.463,8002,71,0
08:14:19.484,8811,86,0
08:14:19.508,5160,0,91
08:14:19.529,10910,64,0
08:14:19.549,11118,78,0
08:14:19.572,12530,92,0
08:14:19.588,10122,70,0
08:14:19.604,8926,94,0
08:14:19.619,10061,79,0
08:14:19.637,12324,72,0
08:14:19.652,10301,100,0
08:14:19.668,9817,60,0
08:14:19.686,8238,64,0
08:14:19.701,12142,72,0
08:14:19.716,11986,90,0
08:14:19.732,8115,65,0
08:14:19.748,10267,53,0
08:14:19.764,12734,87,0
08:14:19.779,11086,61,0
08:14:19.796,12512,92,0
08:14:19.812,12670,92,0
08:14:19.836,8258,53,0
08:14:19.866,11165,57,0
08:14:19.897,8112,51,0
08:14:19.921,12797,59,0
08:14:19.949,8293,77,0
08:14:19.978,11528,95,0
08:14:20.007,9001,66,0
08:14:20.036,12648,85,0
08:14:20.066,12861,98,0
08:14:20.097,11093,78,0
08:14:20.124,12800,73,0
08:14:20.154,12217,89,0
08:14:20.186,9432,75,0
08:14:20.209,12934,58,0
08:14:20.225,9896,100,0
08:14:20.241,11527,53,0
08:14:20.257,12292,88,0
08:14:20.274,10589,91,0
08:14:20.290,9716,76,0
08:14:20.306,10381,98,0
08:14:20.322,10126,68,0
08:14:20.338,9011,71,0
08:14:20.354,9552,80,0
08:14:20.371,5921,0,73
08:14:20.387,9351,52,0
08:14:20.402,10825,77,0
08:14:20.420,12756,95,0
08:14:20.435,9447,65,0
08:14:20.450,8003,64,0
08:14:20.465,10627,96,0
08:14:20.482,5035,0,99
08:14:20.498,12853,81,0
08:14:20.514,9338,91,0
08:14:20.530,8907,89,0
08:14:20.545,11285,70,0
08:14:20.562,10106,63,0
08:14:20.578,9251,61,0
08:14:20.593,12576,86,0
08:14:20.610,9843,58,0
08:14:20.626,12316,79,0
08:14:20.642,10784,90,0
08:14:20.658,8283,53,0
08:14:20.674,8972,51,0
08:14:20.690,9338,94,0
08:14:20.707,10839,67,0
08:14:20.722,8422,88,0
08:14:20.738,12999,86,0
08:14:20.754,12090,81,0
08:14:20.770,12448,86,0
08:14:20.787,12290,58,0
08:14:20.803,8388,58,0
08:14:20.838,10621,76,0
08:14:20.872,12607,84,0
08:14:20.904,8387,69,0
08:14:20.924,12380,68,0
08:14:20.947,10559,70,0
08:14:20.970,12461,90,0
08:14:20.994,12839,53,0
08:14:21.010,12114,90,0
08:14:21.026,10075,52,0
08:14:21.042,10920,63,0
08:14:21.058,12601,54,0
08:14:21.074,12738,87,0
08:14:21.090,10552,90,0
08:14:21.106,12443,95,0
08:14:21.122,10718,87,0
08:14:21.138,12411,71,0
08:14:21.153,12849,88,0
08:14:21.171,4904,0,91
08:14:21.187,9117,58,0
08:14:21.204,8622,51,0
08:14:21.219,10566,85,0
08:14:21.236,11132,92,0
08:14:21.251,11983,87,0
08:14:21.266,8679,76,0
08:14:21.282,11826,83,0
08:14:21.308,11797,69,0
08:14:21.338,8801,60,0
08:14:21.371,10193,89,0
08:14:21.404,12578,70,0
08:14:21.436,9415,97,0
08:14:21.468,11209,59,0
08:14:21.499,12797,82,0
08:14:21.530,9131,98,0
08:14:21.558,8829,63,0
08:14:21.589,12607,95,0
08:14:21.620,10694,62,0
08:14:21.651,12744,62,0
08:14:21.681,8498,67,0
08:14:21.714,9462,97,0
08:14:21.744,8241,63,0
08:14:21.773,9365,99,0
08:14:21.805,9094,80,0
08:14:21.838,12784,83,0
08:14:21.869,8712,82,0
08:14:21.899,9353,71,0
08:14:21.931,8483,77,0
08:14:21.958,9831,90,0
08:14:21.986,12480,88,0
08:14:22.016,9852,92,0
08:14:22.043,10818,60,0
08:14:22.067,10646,65,0
08:14:22.096,12936,78,0
08:14:22.123,5771,0,75
08:14:22.144,5595,0,87
08:14:22.157,9999,89,0
08:14:22.171,8027,76,0
08:14:22.187,8511,91,0
08:14:22.202,9004,99,0
08:14:22.220,10856,71,0
08:14:22.235,11087,59,0
08:14:22.252,8520,95,0
08:14:22.267,8937,70,0
08:14:22.282,11196,94,0
08:14:22.298,11452,73,0
08:14:22.314,11079,88,0
08:14:22.330,9448,85,0
08:14:22.346,12877,57,0
08:14:22.362,9725,52,0
08:14:22.378,9330,72,0
08:14:22.394,9077,81,0
08:14:22.410,10457,66,0
08:14:22.426,9693,96,0
08:14:22.442,8782,97,0
08:14:22.458,12201,58,0
08:14:22.474,8849,73,0
08:14:22.490,12755,63,0
08:14:22.506,9161,65,0
08:14:22.523,9168,82,0
08:14:22.539,8261,78,0
08:14:22.554,8247,58,0
08:14:22.571,12557,83,0
08:14:22.586,11440,94,0
08:14:22.603,8745,78,0
08:14:22.620,9947,93,0
08:14:22.634,10197,85,0
08:14:22.650,10041,84,0
08:14:22.667,8962,62,0
08:14:22.682,12031,51,0
08:14:22.698,6973,0,89
08:14:22.715,9302,54,0
08:14:22.730,8871,87,0
08:14:22.746,8761,75,0
08:14:22.765,11105,92,0
08:14:22.784,10876,67,0
08:14:22.805,11398,52,0
08:14:22.824,9667,51,0
08:14:22.841,9356,50,0
08:14:22.859,9312,92,0
08:14:22.878,9332,85,0
08:14:22.897,8537,87,0
08:14:22.916,6536,0,96
08:14:22.935,12012,66,0
08:14:22.955,8272,53,0
08:14:22.972,8602,81,0
08:14:22.989,9539,87,0
08:14:23.007,10408,86,0
08:14:23.022,11666,53,0
08:14:23.041,8085,78,0
08:14:23.059,10631,79,0
08:14:23.078,11946,67,0
08:14:23.097,8184,55,0
08:14:23.114,12533,94,0
08:14:23.131,12314,96,0
08:14:23.149,10494,92,0
08:14:23.168,9057,59,0
08:14:23.183,9589,100,0
08:14:23.200,11249,96,0
08:14:23.218,12814,52,0
08:14:23.241,12676,89,0
08:14:23.262,10951,84,0
08:14:23.284,9580,60,0
08:14:23.306,9441,63,0
08:14:23.324,9986,73,0
08:14:23.337,11867,78,0
08:14:23.348,10700,98,0
08:14:23.362,12734,90,0
08:14:23.376,12035,62,0
08:14:23.390,8619,81,0
08:14:23.406,12783,70,0
08:14:23.422,10932,61,0
08:14:23.437,11713,99,0
08:14:23.453,12657,89,0
08:14:23.470,10619,89,0
08:14:23.486,12175,83,0
08:14:23.504,9018,63,0
08:14:23.520,11356,77,0
08:14:23.535,12655,54,0
08:14:23.551,12510,59,0
08:14:23.566,12108,97,0
08:14:23.582,5804,0,76
08:14:23.598,11736,87,0
08:14:23.613,10890,56,0
08:14:23.629,11323,78,0
08:14:23.646,11865,60,0
08:14:23.661,10155,79,0
08:14:23.678,10766,90,0
08:14:23.694,9768,72,0
08:14:23.710,11166,100,0
08:14:23.726,8592,80,0
08:14:23.742,12859,81,0
08:14:23.758,12633,62,0
08:14:23.774,9541,64,0
08:14:23.790,12510,73,0
08:14:23.806,11935,93,0
08:14:23.822,9832,87,0
08:14:23.838,11566,62,0
08:14:23.855,11695,77,0
08:14:23.870,12379,55,0
08:14:23.887,8837,98,0
08:14:23.903,9001,76,0
08:14:23.919,9677,88,0
08:14:23.934,8967,66,0
08:14:23.950,8740,61,0
08:14:23.968,8379,97,0
08:14:23.985,9434,73,0
08:14:23.999,12772,66,0
08:14:24.015,8820,89,0
08:14:24.030,11641,94,0
08:14:24.046,4256,0,92
08:14:24.062,11306,86,0
08:14:24.078,8295,53,0
08:14:24.093,12690,53,0
08:14:24.110,9782,51,0
08:14:24.126,8636,52,0
08:14:24.142,10806,52,0
08:14:24.158,10210,83,0
08:14:24.174,11690,73,0
08:14:24.190,11398,73,0
08:14:24.206,9359,88,0
08:14:24.222,11137,96,0
08:14:24.238,8896,62,0
08:14:24.254,9221,79,0
08:14:24.270,10959,70,0
08:14:24.286,10785,94,0
08:14:24.303,11259,78,0
08:14:24.320,12704,54,0
08:14:24.336,10164,80,0
08:14:24.352,12931,85,0
08:14:24.365,9546,84,0
08:14:24.381,10805,50,0
08:14:24.398,10583,52,0
08:14:24.414,10347,75,0
08:14:24.431,5155,0,69
08:14:24.452,12142,74,0
08:14:24.474,8570,79,0
08:14:24.494,11828,96,0
08:14:24.513,9234,64,0
08:14:24.532,8800,83,0
08:14:24.555,10971,90,0
08:14:24.575,10680,85,0
08:14:24.596,12481,95,0
08:14:24.617,12694,62,0
08:14:24.639,11568,90,0
08:14:24.660,9322,87,0
08:14:24.681,11987,96,0
08:14:24.702,8756,75,0
08:14:24.727,9554,77,0
08:14:24.749,8400,65,0
08:14:24.774,12673,94,0
08:14:24.796,10488,56,0
08:14:24.817,10692,92,0
08:14:24.840,4890,0,84
08:14:24.862,10672,98,0
08:14:24.881,9718,52,0
08:14:24.910,10872,97,0
08:14:24.940,9319,89,0
08:14:24.967,12377,57,0
08:14:24.997,8718,100,0
08:14:25.021,9209,75,0
08:14:25.048,10336,71,0
08:14:25.075,10577,61,0
08:14:25.102,9745,98,0
08:14:25.129,12335,89,0
08:14:25.156,9203,51,0
08:14:25.184,12932,79,0
08:14:25.213,10282,83,0
08:14:25.237,8824,93,0
08:14:25.255,10847,95,0
08:14:25.271,12923,82,0
08:14:25.287,8699,70,0
08:14:25.303,8641,58,0
08:14:25.319,9692,100,0
08:14:25.333,8971,87,0
08:14:25.349,8210,82,0
08:14:25.365,10479,94,0
08:14:25.381,12597,93,0
08:14:25.397,12469,85,0
08:14:25.413,11470,56,0
08:14:25.429,10918,95,0
08:14:25.452,10645,59,0
08:14:25.466,12400,81,0
08:14:25.480,8913,90,0
08:14:25.493,8107,71,0
08:14:25.508,11612,84,0
08:14:25.525,9699,82,0
08:14:25.541,9643,96,0
08:14:25.557,8420,75,0
08:14:25.573,12570,78,0
08:14:25.589,12290,93,0
08:14:25.605,8316,61,0
08:14:25.621,10991,72,0
08:14:25.637,11311,76,0
08:14:25.654,10637,86,0
08:14:25.670,11008,69,0
08:14:25.685,11753,52,0
08:14:25.703,8372,96,0
08:14:25.718,10817,56,0
08:14:25.733,9222,72,0
08:14:25.749,10166,87,0
08:14:25.764,12583,53,0
08:14:25.781,12757,65,0
08:14:25.797,11481,57,0
08:14:25.813,8140,66,0
08:14:25.829,8963,81,0
08:14:25.845,10850,50,0
08:14:25.861,10764,80,0
08:14:25.877,12700,93,0
08:14:25.892,12690,83,0
08:14:25.908,8032,64,0
08:14:25.925,8393,50,0
08:14:25.941,9169,60,0
08:14:25.957,12087,84,0
08:14:25.972,12592,81,0
08:14:25.989,9491,82,0
08:14:26.004,9763,88,0
08:14:26.021,12200,57,0
08:14:26.037,12957,87,0
08:14:26.054,9421,61,0
08:14:26.069,12517,88,0
08:14:26.086,12725,79,0
08:14:26.103,9010,63,0
08:14:26.117,9795,58,0
08:14:26.135,9379,89,0
08:14:26.149,10944,81,0
08:14:26.165,11041,76,0
08:14:26.180,8566,82,0
08:14:26.196,8070,89,0
08:14:26.213,12661,90,0
08:14:26.229,12508,95,0
08:14:26.245,9365,56,0
08:14:26.261,8470,89,0
08:14:26.277,11140,77,0
08:14:26.292,9794,77,0
08:14:26.309,9814,87,0
08:14:26.325,9291,82,0
08:14:26.341,9410,75,0
08:14:26.357,9490,79,0
08:14:26.375,8254,59,0
08:14:26.390,8383,76,0
08:14:26.407,9098,100,0
08:14:26.423,8956,85,0
08:14:26.437,11227,73,0
08:14:26.454,12721,60,0
08:14:26.469,11387,78,0
08:14:26.485,9078,63,0
08:14:26.503,9066,100,0
08:14:26.519,11315,92,0
08:14:26.533,11541,53,0
08:14:26.549,8008,91,0
08:14:26.565,6059,0,76
08:14:26.582,11416,93,0
08:14:26.597,8648,82,0
08:14:26.613,9123,63,0
08:14:26.628,11542,99,0
08:14:26.645,9581,63,0
08:14:26.661,8310,74,0
08:14:26.677,12715,83,0
08:14:26.693,10430,56,0
08:14:26.709,11300,65,0
08:14:26.725,12961,73,0
08:14:26.741,8623,87,0
08:14:26.757,11353,85,0
08:14:26.773,9537,94,0
08:14:26.789,8982,52,0
08:14:26.804,10327,88,0
08:14:26.822,12863,61,0
08:14:26.838,12018,85,0
08:14:26.854,10892,100,0
08:14:26.870,12701,91,0
08:14:26.885,10335,99,0
08:14:26.902,9554,88,0
08:14:26.917,9504,52,0
08:14:26.933,8620,87,0
08:14:26.949,12206,57,0
08:14:26.965,11015,64,0
08:14:26.981,8286,63,0
08:14:26.997,12794,86,0
08:14:27.013,9879,81,0
08:14:27.029,12049,64,0
08:14:27.045,9148,78,0
08:14:27.060,8019,74,0
08:14:27.077,12114,77,0
08:14:27.093,12637,98,0
08:14:27.109,10850,78,0
08:14:27.125,11332,97,0
08:14:27.141,12898,92,0
08:14:27.157,9509,73,0
08:14:27.173,11091,90,0
08:14:27.188,12524,51,0
08:14:27.205,8030,77,0
08:14:27.221,8340,65,0
08:14:27.237,12587,100,0
08:14:27.254,10955,61,0
08:14:27.278,12177,66,0
08:14:27.302,10420,67,0
08:14:27.326,8899,52,0
08:14:27.349,8866,86,0
08:14:27.371,11506,55,0
08:14:27.394,9289,91,0
08:14:27.415,11828,80,0
08:14:27.430,11126,89,0
08:14:27.445,11297,98,0
08:14:27.461,11940,91,0
08:14:27.478,9030,88,0
08:14:27.496,9996,95,0
08:14:27.517,10874,65,0
08:14:27.539,12839,96,0
08:14:27.558,11446,99,0
08:14:27.577,10781,61,0
08:14:27.594,10169,59,0
08:14:27.613,11855,70,0
08:14:27.672,12007,67,0
08:14:27.710,10331,69,0
08:14:27.745,11112,53,0
08:14:27.777,12868,53,0
08:14:27.809,8038,93,0
08:14:27.844,8522,56,0
08:14:27.876,9019,56,0
08:14:27.910,8409,88,0
08:14:27.946,10036,94,0
08:14:27.981,11101,65,0
08:14:28.016,10894,82,0
08:14:28.057,10357,65,0
08:14:28.091,9540,50,0
08:14:28.126,11568,52,0
08:14:28.161,8743,79,0
08:14:28.196,12273,59,0
08:14:28.232,9285,60,0
08:14:28.270,11963,56,0
08:14:28.307,10880,50,0
08:14:28.345,11144,92,0
08:14:28.379,10323,51,0
08:14:28.415,10420,70,0
08:14:28.451,8902,89,0
08:14:28.483,8587,94,0
08:14:28.513,11579,89,0
08:14:28.544,11906,100,0
08:14:28.572,12099,81,0
08:14:28.601,10650,63,0
08:14:28.635,10456,84,0
08:14:28.667,12096,100,0
08:14:28.698,8885,59,0
08:14:28.729,9270,59,0
08:14:28.760,8794,50,0
08:14:28.788,10870,82,0
08:14:28.821,10711,52,0
08:14:28.854,12633,90,0
08:14:28.888,12251,86,0
08:14:28.920,6859,0,93
08:14:28.950,12948,73,0
08:14:28.984,12936,88,0
08:14:29.016,8981,53,0
08:14:29.045,11072,86,0
08:14:29.076,9951,79,0
08:14:29.135,11004,59,0
08:14:29.167,8828,100,0
08:14:29.199,12795,95,0
08:14:29.228,9869,63,0
08:14:29.258,9155,89,0
08:14:29.279,9780,87,0
