Tempo,RPM,Acelerador,Freio
10:04:15.443,10988,97,0
10:04:15.471,10063,69,0
10:04:15.497,12630,80,0
10:04:15.523,9560,78,0
10:04:15.550,12397,70,0
10:04:15.575,12214,85,0
10:04:15.603,11845,62,0
10:04:15.628,10689,77,0
10:04:15.656,12984,87,0
10:04:15.683,12473,79,0
10:04:15.708,10724,78,0
10:04:15.735,10209,75,0
10:04:15.761,10325,88,0
10:04:15.789,11607,83,0
10:04:15.817,10074,88,0
10:04:15.843,11189,63,0
10:04:15.871,8922,62,0
10:04:15.896,11719,50,0
10:04:15.922,11653,95,0
10:04:15.949,11735,57,0
10:04:15.973,12551,91,0
10:04:15.999,12014,100,0
10:04:16.025,12793,63,0
10:04:16.052,8278,70,0
10:04:16.077,10498,50,0
10:04:16.106,6118,0,62
10:04:16.132,11439,70,0
10:04:16.158,11942,97,0
10:04:16.186,12027,98,0
10:04:16.211,9355,87,0
10:04:16.239,9593,65,0
10:04:16.264,11621,73,0
10:04:16.291,11819,92,0
10:04:16.318,11301,58,0
10:04:16.343,9001,72,0
10:04:16.372,6905,0,95
10:04:16.397,8293,97,0
10:04:16.428,11351,92,0
10:04:16.461,9499,70,0
10:04:16.491,10361,83,0
10:04:16.521,8705,79,0
10:04:16.547,12054,76,0
10:04:16.573,4983,0,73
10:04:16.601,12731,50,0
10:04:16.627,9002,85,0
10:04:16.654,10789,91,0
10:04:16.680,8853,56,0
10:04:16.707,11097,91,0
10:04:16.736,8184,59,0
10:04:16.760,10332,78,0
10:04:16.787,9971,58,0
10:04:16.811,10625,100,0
10:04:16.838,10362,85,0
10:04:16.863,10139,60,0
10:04:16.889,9853,59,0
10:04:16.914,4284,0,82
10:04:16.942,11033,88,0
10:04:16.969,9861,96,0
10:04:16.993,11729,67,0
10:04:17.020,9306,97,0
10:04:17.045,11246,99,0
10:04:17.074,12253,61,0
10:04:17.101,9801,51,0
10:04:17.126,8221,58,0
10:04:17.153,8199,88,0
10:04:17.177,9696,97,0
10:04:17.205,12472,79,0
10:04:17.230,8460,85,0
10:04:17.258,10772,76,0
10:04:17.285,12731,76,0
10:04:17.313,12632,91,0
10:04:17.338,10772,79,0
10:04:17.364,8767,63,0
10:04:17.390,10916,52,0
10:04:17.420,12568,85,0
10:04:17.446,11328,73,0
10:04:17.475,11113,94,0
10:04:17.503,9403,69,0
10:04:17.528,10279,77,0
10:04:17.555,10711,95,0
10:04:17.582,11602,66,0
10:04:17.610,8954,92,0
10:04:17.638,9662,55,0
10:04:17.661,12489,100,0
10:04:17.688,8934,57,0
10:04:17.719,5042,0,60
10:04:17.746,12420,85,0
10:04:17.785,8992,76,0
10:04:17.812,12345,56,0
10:04:17.842,9590,76,0
10:04:17.871,11203,60,0
10:04:17.897,10985,69,0
10:04:17.927,10733,66,0
10:04:17.956,8330,100,0
10:04:17.983,11526,78,0
10:04:18.012,8478,62,0
10:04:18.040,9123,51,0
10:04:18.065,8720,85,0
10:04:18.095,8082,56,0
10:04:18.123,9329,81,0
10:04:18.149,5715,0,79
10:04:18.179,11521,61,0
10:04:18.211,10131,86,0
10:04:18.239,8072,96,0
10:04:18.266,9807,80,0
10:04:18.293,12238,61,0
10:04:18.321,12611,53,0
10:04:18.347,8441,91,0
10:04:18.376,9868,76,0
10:04:18.406,5589,0,91
10:04:18.440,8979,86,0
10:04:18.470,12190,92,0
10:04:18.498,9307,64,0
10:04:18.528,11657,93,0
10:04:18.557,12157,87,0
10:04:18.585,11806,95,0
10:04:18.612,8514,65,0
10:04:18.641,11628,72,0
10:04:18.670,8213,58,0
10:04:18.696,9892,93,0
10:04:18.726,5439,0,90
10:04:18.759,9927,60,0
10:04:18.792,4768,0,65
10:04:18.825,10320,66,0
10:04:18.858,11863,63,0
10:04:18.888,9770,61,0
10:04:18.918,10153,50,0
10:04:18.946,11833,57,0
10:04:18.974,12995,95,0
10:04:19.002,12327,83,0
10:04:19.028,12845,80,0
10:04:19.058,8432,62,0
10:04:19.087,9922,78,0
10:04:19.115,8909,53,0
10:04:19.142,8573,65,0
10:04:19.169,12566,90,0
10:04:19.196,10436,63,0
10:04:19.225,9624,62,0
10:04:19.255,10459,74,0
10:04:19.282,12865,97,0
10:04:19.312,12355,63,0
10:04:19.342,10516,99,0
10:04:19.372,12030,75,0
10:04:19.399,4913,0,83
10:04:19.430,8700,89,0
10:04:19.462,5096,0,63
10:04:19.493,11245,96,0
10:04:19.523,8180,85,0
10:04:19.552,12682,94,0
10:04:19.581,12086,83,0
10:04:19.614,8216,81,0
10:04:19.647,8518,59,0
10:04:19.681,9156,81,0
10:04:19.714,11496,89,0
10:04:19.742,9639,82,0
10:04:19.773,11100,52,0
10:04:19.798,9408,83,0
10:04:19.814,8343,99,0
10:04:19.825,12731,57,0
10:04:19.840,8574,83,0
10:04:19.852,10066,82,0
10:04:19.868,8438,58,0
10:04:19.885,8396,66,0
10:04:19.910,12842,51,0
10:04:19.940,11968,54,0
10:04:19.966,5361,0,83
10:04:19.996,8713,65,0
10:04:20.025,12136,77,0
10:04:20.079,10977,86,0
10:04:20.106,9202,96,0
10:04:20.132,9498,54,0
10:04:20.157,10682,63,0
10:04:20.184,9260,90,0
10:04:20.212,11379,92,0
