Tempo,RPM,Acelerador,Freio
20:46:01.388,6604,0,98
20:46:01.425,10510,78,0
20:46:01.444,4312,0,82
20:46:01.457,10886,85,0
20:46:01.472,9829,98,0
20:46:01.487,10638,95,0
20:46:01.503,12110,91,0
20:46:01.519,10682,98,0
20:46:01.535,12449,63,0
20:46:01.551,12922,62,0
20:46:01.568,11089,50,0
20:46:01.585,11380,81,0
20:46:01.601,10149,59,0
20:46:01.617,10398,82,0
20:46:01.633,6316,0,72
20:46:01.650,10260,93,0
20:46:01.663,10445,57,0
20:46:01.679,8195,59,0
20:46:01.695,10616,87,0
20:46:01.711,11138,54,0
20:46:01.727,12798,84,0
20:46:01.743,11853,63,0
20:46:01.759,9227,51,0
20:46:01.775,11274,95,0
20:46:01.792,11324,83,0
20:46:01.812,12953,98,0
20:46:01.836,9804,96,0
20:46:01.860,8655,77,0
20:46:01.884,11183,83,0
20:46:01.908,12074,75,0
20:46:01.931,5313,0,93
20:46:01.964,10404,54,0
20:46:01.989,9231,88,0
20:46:02.014,4209,0,84
20:46:02.037,5602,0,71
20:46:02.052,8770,84,0
20:46:02.063,4503,0,82
20:46:02.077,9301,53,0
20:46:02.093,8344,94,0
20:46:02.108,11290,73,0
20:46:02.124,8454,70,0
20:46:02.140,8973,60,0
20:46:02.156,8502,57,0
20:46:02.173,12078,64,0
20:46:02.189,5922,0,85
20:46:02.205,10604,94,0
20:46:02.221,10293,99,0
20:46:02.239,9467,53,0
20:46:02.257,10499,90,0
20:46:02.275,11814,70,0
20:46:02.293,12957,99,0
20:46:02.311,11742,83,0
20:46:02.323,11238,86,0
20:46:02.334,8542,77,0
20:46:02.349,12721,73,0
20:46:02.365,10562,60,0
20:46:02.380,8862,98,0
20:46:02.397,10914,99,0
20:46:02.412,8634,59,0
20:46:02.429,10123,53,0
20:46:02.444,10969,61,0
20:46:02.460,8303,74,0
20:46:02.476,12690,60,0
20:46:02.492,10218,87,0
20:46:02.508,8882,54,0
20:46:02.525,8438,99,0
20:46:02.541,9208,66,0
20:46:02.556,8440,96,0
20:46:02.573,11778,58,0
20:46:02.588,10798,73,0
20:46:02.605,11964,53,0
20:46:02.621,12864,78,0
20:46:02.637,10271,72,0
20:46:02.653,10538,97,0
20:46:02.669,12541,55,0
20:46:02.685,8692,69,0
20:46:02.700,12811,95,0
20:46:02.717,9990,81,0
20:46:02.732,8783,62,0
20:46:02.748,8931,94,0
20:46:02.764,8737,67,0
20:46:02.780,9988,67,0
20:46:02.796,11164,84,0
20:46:02.813,4004,0,76
20:46:02.829,5966,0,70
20:46:02.845,10566,61,0
20:46:02.860,11644,58,0
20:46:02.876,11846,66,0
20:46:02.892,8182,63,0
20:46:02.908,9742,83,0
20:46:02.924,8404,76,0
20:46:02.940,10001,72,0
20:46:02.957,10650,62,0
20:46:02.972,12304,78,0
20:46:02.989,10704,54,0
20:46:03.005,9554,96,0
20:46:03.021,8557,81,0
20:46:03.037,10145,73,0
20:46:03.053,12838,80,0
20:46:03.069,10546,70,0
20:46:03.085,12280,87,0
20:46:03.101,4724,0,66
20:46:03.117,9495,54,0
20:46:03.133,12434,95,0
20:46:03.148,9597,50,0
20:46:03.164,11812,63,0
20:46:03.181,10753,92,0
20:46:03.197,11492,95,0
20:46:03.213,9448,56,0
20:46:03.229,12276,55,0
20:46:03.245,10890,87,0
20:46:03.261,9116,96,0
20:46:03.277,9674,89,0
20:46:03.292,10154,51,0
20:46:03.308,11552,68,0
20:46:03.325,9722,53,0
20:46:03.341,5377,0,94
20:46:03.357,10214,65,0
20:46:03.373,8497,56,0
20:46:03.388,8488,95,0
20:46:03.405,8556,63,0
20:46:03.422,11311,77,0
20:46:03.437,11914,97,0
20:46:03.453,9013,93,0
20:46:03.469,12501,56,0
20:46:03.485,8831,54,0
20:46:03.501,10554,64,0
20:46:03.517,5697,0,64
20:46:03.533,12686,54,0
20:46:03.549,11250,94,0
20:46:03.565,10993,70,0
20:46:03.581,10342,51,0
20:46:03.596,9601,69,0
20:46:03.613,9204,67,0
20:46:03.628,11063,62,0
20:46:03.644,8351,66,0
20:46:03.660,11396,76,0
20:46:03.676,8347,73,0
20:46:03.693,12904,94,0
20:46:03.709,12364,92,0
20:46:03.725,12139,100,0
20:46:03.741,10829,60,0
20:46:03.756,10286,88,0
20:46:03.772,12179,56,0
20:46:03.789,9738,70,0
20:46:03.804,11743,82,0
20:46:03.822,12198,100,0
20:46:03.837,10256,86,0
20:46:03.854,8186,68,0
20:46:03.879,8880,79,0
20:46:03.907,10271,67,0
20:46:03.934,12913,96,0
20:46:03.960,9526,79,0
20:46:03.986,12319,86,0
20:46:04.002,8687,80,0
20:46:04.014,6193,0,82
20:46:04.026,9333,69,0
20:46:04.041,11398,67,0
20:46:04.056,9814,99,0
20:46:04.072,10395,57,0
20:46:04.088,10927,92,0
20:46:04.105,9827,98,0
20:46:04.120,8455,77,0
20:46:04.135,10683,94,0
20:46:04.152,12197,73,0
20:46:04.169,4295,0,76
20:46:04.188,12501,86,0
20:46:04.202,9088,99,0
20:46:04.216,9993,66,0
20:46:04.232,10818,85,0
20:46:04.248,9353,68,0
20:46:04.264,9252,72,0
20:46:04.280,9767,72,0
20:46:04.297,4778,0,73
20:46:04.314,12831,94,0
20:46:04.328,8161,98,0
20:46:04.344,11359,76,0
20:46:04.360,8803,61,0
20:46:04.376,9730,70,0
20:46:04.393,8793,69,0
20:46:04.408,11985,68,0
20:46:04.424,10211,93,0
20:46:04.441,4099,0,81
20:46:04.457,9187,93,0
20:46:04.473,12491,59,0
20:46:04.489,12142,89,0
20:46:04.505,8415,90,0
20:46:04.520,8168,51,0
20:46:04.536,10268,65,0
20:46:04.553,4851,0,61
20:46:04.570,12889,65,0
20:46:04.586,9304,51,0
20:46:04.601,8821,100,0
20:46:04.616,10511,51,0
20:46:04.632,11661,98,0
20:46:04.648,8872,63,0
20:46:04.664,9289,74,0
20:46:04.681,4136,0,89
20:46:04.696,12725,74,0
20:46:04.712,12373,99,0
20:46:04.728,10336,76,0
20:46:04.744,11997,97,0
20:46:04.760,12833,64,0
20:46:04.776,8095,88,0
20:46:04.792,8825,70,0
20:46:04.810,11251,100,0
20:46:04.835,9393,64,0
20:46:04.862,11421,70,0
20:46:04.890,12589,99,0
20:46:04.917,9355,63,0
20:46:04.934,8183,67,0
20:46:04.949,9952,53,0
20:46:04.965,8867,100,0
20:46:04.980,11048,61,0
20:46:04.996,12458,75,0
20:46:05.012,10839,76,0
20:46:05.029,12808,50,0
20:46:05.044,9811,54,0
20:46:05.060,12600,92,0
20:46:05.077,10057,88,0
20:46:05.092,11599,94,0
20:46:05.108,12697,60,0
20:46:05.124,11472,58,0
20:46:05.140,12810,86,0
20:46:05.157,8992,68,0
20:46:05.175,12033,52,0
20:46:05.193,8758,81,0
20:46:05.211,11535,87,0
20:46:05.229,12555,93,0
20:46:05.247,9535,72,0
20:46:05.267,12157,60,0
20:46:05.282,10768,58,0
20:46:05.295,9390,60,0
20:46:05.308,10387,85,0
20:46:05.320,12483,52,0
20:46:05.333,8944,74,0
20:46:05.348,9786,62,0
20:46:05.364,12453,71,0
20:46:05.381,8070,78,0
20:46:05.396,10801,55,0
20:46:05.413,11459,82,0
20:46:05.429,10400,72,0
20:46:05.444,12764,92,0
20:46:05.460,8439,50,0
20:46:05.476,11968,88,0
20:46:05.492,8130,89,0
20:46:05.508,12457,69,0
20:46:05.525,12332,74,0
20:46:05.541,10243,100,0
20:46:05.557,11615,90,0
20:46:05.572,12735,89,0
20:46:05.588,11129,93,0
20:46:05.604,10144,98,0
20:46:05.620,12981,99,0
20:46:05.637,12258,87,0
20:46:05.652,8904,88,0
20:46:05.669,5947,0,74
20:46:05.685,6458,0,86
20:46:05.701,11672,70,0
20:46:05.716,11896,78,0
20:46:05.732,9108,80,0
20:46:05.748,8316,61,0
20:46:05.765,9139,54,0
20:46:05.780,11518,77,0
20:46:05.796,9946,50,0
20:46:05.812,9151,57,0
20:46:05.829,11054,60,0
20:46:05.844,10674,95,0
20:46:05.860,8883,62,0
20:46:05.877,10220,94,0
20:46:05.892,12393,77,0
20:46:05.909,12875,85,0
20:46:05.925,12603,99,0
20:46:05.940,8022,73,0
20:46:05.957,8130,76,0
20:46:05.973,10507,53,0
20:46:05.989,12657,72,0
20:46:06.004,9647,50,0
20:46:06.020,8113,79,0
20:46:06.036,8295,62,0
20:46:06.052,9614,83,0
20:46:06.068,12073,91,0
20:46:06.084,8238,67,0
20:46:06.100,9505,86,0
20:46:06.116,11827,64,0
20:46:06.133,11259,74,0
20:46:06.149,9390,79,0
20:46:06.165,8670,88,0
20:46:06.180,12577,94,0
20:46:06.197,12246,63,0
20:46:06.218,9992,90,0
20:46:06.230,11543,58,0
20:46:06.244,10949,88,0
20:46:06.260,11132,94,0
20:46:06.276,12006,85,0
20:46:06.292,8380,100,0
20:46:06.309,8716,64,0
20:46:06.324,10962,88,0
20:46:06.341,6895,0,75
20:46:06.358,8027,96,0
20:46:06.373,10726,93,0
20:46:06.388,9955,86,0
20:46:06.404,12374,92,0
20:46:06.421,11505,74,0
20:46:06.436,11762,87,0
20:46:06.452,11493,88,0
20:46:06.469,12482,100,0
20:46:06.484,8411,56,0
20:46:06.500,9305,81,0
20:46:06.516,8853,83,0
20:46:06.532,8719,72,0
20:46:06.548,11895,73,0
20:46:06.565,11855,81,0
20:46:06.580,10068,84,0
20:46:06.597,8765,83,0
20:46:06.612,11482,59,0
20:46:06.629,11245,67,0
20:46:06.644,10115,89,0
20:46:06.660,11516,66,0
20:46:06.677,11260,82,0
20:46:06.693,10127,57,0
20:46:06.709,12592,72,0
20:46:06.725,11315,66,0
20:46:06.742,12594,100,0
20:46:06.758,10730,100,0
20:46:06.775,9414,51,0
20:46:06.792,8493,84,0
20:46:06.809,12506,68,0
20:46:06.825,11624,100,0
20:46:06.842,10262,58,0
20:46:06.855,11540,89,0
20:46:06.868,8454,63,0
20:46:06.885,10898,81,0
20:46:06.900,11916,79,0
20:46:06.916,9672,61,0
20:46:06.933,11336,78,0
20:46:06.949,8711,75,0
20:46:06.964,11040,86,0
20:46:06.980,10322,57,0
20:46:06.997,12599,95,0
20:46:07.012,8982,76,0
20:46:07.029,8438,95,0
20:46:07.044,9884,53,0
20:46:07.060,9099,69,0
20:46:07.077,9684,73,0
20:46:07.092,8390,72,0
20:46:07.109,9688,54,0
20:46:07.124,11592,75,0
20:46:07.141,9475,53,0
20:46:07.156,12360,69,0
20:46:07.173,10612,68,0
20:46:07.190,9905,76,0
20:46:07.210,12601,95,0
20:46:07.229,8931,52,0
20:46:07.246,12444,99,0
20:46:07.264,5543,0,86
20:46:07.289,4580,0,68
20:46:07.309,9698,58,0
20:46:07.330,9388,79,0
20:46:07.348,8742,54,0
20:46:07.365,9458,52,0
20:46:07.381,11653,96,0
20:46:07.397,8277,96,0
20:46:07.415,11847,83,0
20:46:07.433,9688,93,0
20:46:07.450,12529,71,0
20:46:07.467,8543,56,0
20:46:07.485,12747,57,0
20:46:07.504,8027,97,0
20:46:07.522,9220,57,0
20:46:07.542,9425,65,0
20:46:07.562,12372,90,0
20:46:07.581,9702,78,0
20:46:07.600,10725,62,0
20:46:07.619,9472,67,0
20:46:07.637,11684,96,0
20:46:07.654,11492,75,0
20:46:07.672,8878,84,0
20:46:07.689,11863,63,0
20:46:07.708,9342,90,0
20:46:07.726,10767,88,0
20:46:07.745,11708,64,0
20:46:07.765,9134,54,0
20:46:07.785,8885,61,0
20:46:07.802,9533,74,0
20:46:07.822,6253,0,99
20:46:07.846,8267,51,0
20:46:07.858,12272,82,0
20:46:07.868,12631,82,0
20:46:07.885,11596,75,0
20:46:07.901,9617,95,0
20:46:07.917,11188,75,0
20:46:07.933,10101,59,0
20:46:07.949,5148,0,70
20:46:07.965,11427,69,0
20:46:07.980,11406,80,0
20:46:07.997,4376,0,66
20:46:08.013,9606,66,0
20:46:08.028,9012,52,0
20:46:08.045,11353,66,0
20:46:08.061,9004,97,0
20:46:08.077,8318,54,0
20:46:08.093,12847,56,0
20:46:08.109,8893,66,0
20:46:08.125,12681,71,0
20:46:08.141,9682,96,0
20:46:08.157,8405,65,0
20:46:08.173,9252,51,0
20:46:08.188,10462,83,0
20:46:08.205,11420,84,0
20:46:08.220,10611,56,0
20:46:08.236,8286,89,0
20:46:08.253,10698,50,0
20:46:08.269,10219,64,0
20:46:08.286,10365,82,0
20:46:08.303,9466,84,0
20:46:08.322,9113,83,0
20:46:08.342,11243,76,0
20:46:08.360,10590,56,0
20:46:08.379,12343,59,0
20:46:08.397,10989,53,0
20:46:08.415,9793,55,0
20:46:08.433,12864,87,0
20:46:08.450,12185,72,0
20:46:08.469,11240,88,0
20:46:08.487,12504,87,0
20:46:08.506,11349,64,0
20:46:08.523,9048,70,0
20:46:08.542,12617,60,0
20:46:08.558,12537,98,0
20:46:08.570,12884,85,0
20:46:08.583,9594,72,0
20:46:08.595,11443,59,0
20:46:08.607,12153,94,0
20:46:08.622,11738,85,0
20:46:08.638,9540,54,0
20:46:08.655,11210,51,0
20:46:08.671,10578,82,0
20:46:08.686,11504,89,0
20:46:08.703,9519,97,0
20:46:08.719,8760,84,0
20:46:08.734,9557,84,0
20:46:08.751,8792,92,0
20:46:08.766,9444,97,0
20:46:08.783,12405,81,0
20:46:08.799,12249,83,0
20:46:08.815,10598,76,0
20:46:08.831,8063,97,0
20:46:08.847,12144,90,0
20:46:08.862,12944,78,0
20:46:08.878,11153,92,0
20:46:08.895,9296,81,0
20:46:08.911,8443,87,0
20:46:08.928,5210,0,68
20:46:08.945,9609,66,0
20:46:08.959,8867,98,0
20:46:08.975,12681,83,0
20:46:08.991,10157,68,0
20:46:09.007,11857,63,0
20:46:09.023,8129,61,0
20:46:09.039,8696,99,0
20:46:09.055,9208,90,0
20:46:09.070,9575,89,0
20:46:09.086,10903,51,0
20:46:09.103,9240,86,0
20:46:09.119,9187,100,0
20:46:09.135,8613,90,0
20:46:09.159,8594,75,0
20:46:09.185,11423,57,0
20:46:09.206,8744,52,0
20:46:09.217,8676,79,0
20:46:09.232,6206,0,72
20:46:09.249,8561,74,0
20:46:09.263,12664,89,0
20:46:09.280,9862,65,0
20:46:09.296,9625,75,0
20:46:09.312,11002,80,0
20:46:09.328,5015,0,66
20:46:09.345,10079,54,0
20:46:09.360,12041,82,0
20:46:09.376,11401,75,0
20:46:09.392,9314,77,0
20:46:09.409,6593,0,92
20:46:09.425,8496,82,0
20:46:09.440,10624,71,0
20:46:09.456,10908,54,0
20:46:09.472,11657,90,0
20:46:09.488,11070,77,0
20:46:09.504,12266,60,0
20:46:09.520,8810,53,0
20:46:09.536,12476,85,0
20:46:09.552,9125,96,0
20:46:09.567,10491,83,0
20:46:09.584,9217,78,0
20:46:09.600,11819,96,0
20:46:09.616,8073,51,0
20:46:09.633,11493,96,0
20:46:09.649,10074,62,0
20:46:09.664,9707,66,0
20:46:09.681,4901,0,80
20:46:09.697,11469,56,0
20:46:09.713,9205,50,0
20:46:09.729,9215,74,0
20:46:09.744,8884,74,0
20:46:09.760,9595,60,0
20:46:09.776,8377,69,0
20:46:09.792,9826,51,0
20:46:09.808,8416,78,0
20:46:09.824,8550,88,0
20:46:09.840,9519,86,0
20:46:09.856,12211,86,0
20:46:09.872,10308,74,0
20:46:09.888,8374,65,0
20:46:09.905,9887,74,0
20:46:09.920,11800,56,0
20:46:09.936,11208,58,0
20:46:09.952,11798,59,0
20:46:09.969,12509,95,0
20:46:09.984,8510,65,0
20:46:10.000,8249,78,0
20:46:10.016,9045,91,0
20:46:10.032,8382,79,0
20:46:10.048,11690,96,0
20:46:10.064,12744,80,0
20:46:10.080,8614,70,0
20:46:10.096,11310,86,0
20:46:10.112,12399,92,0
20:46:10.128,12031,75,0
20:46:10.145,9609,55,0
20:46:10.160,9751,85,0
20:46:10.176,9784,61,0
20:46:10.192,9719,64,0
20:46:10.209,12103,52,0
20:46:10.224,9224,70,0
20:46:10.240,10084,88,0
20:46:10.257,11466,76,0
20:46:10.273,11055,74,0
20:46:10.288,12571,59,0
20:46:10.304,12125,81,0
20:46:10.320,10280,83,0
20:46:10.336,10265,99,0
20:46:10.352,11196,100,0
20:46:10.368,9882,86,0
20:46:10.384,8927,98,0
20:46:10.400,8322,88,0
20:46:10.416,11755,80,0
20:46:10.432,11419,55,0
20:46:10.449,10067,69,0
20:46:10.464,8536,51,0
20:46:10.481,9238,64,0
20:46:10.496,11269,90,0
20:46:10.513,9379,55,0
20:46:10.529,8118,86,0
20:46:10.544,11610,85,0
20:46:10.560,9179,56,0
20:46:10.577,10481,95,0
20:46:10.593,12842,86,0
20:46:10.609,12141,52,0
20:46:10.626,9649,93,0
20:46:10.642,11972,51,0
20:46:10.659,11636,90,0
20:46:10.673,9346,58,0
20:46:10.688,12024,85,0
20:46:10.704,11129,99,0
20:46:10.720,12478,78,0
20:46:10.736,6060,0,61
20:46:10.752,12404,67,0
20:46:10.768,10228,54,0
20:46:10.784,9951,63,0
20:46:10.801,12003,82,0
20:46:10.816,12566,65,0
20:46:10.833,11305,53,0
20:46:10.848,8723,73,0
20:46:10.864,8520,77,0
20:46:10.880,8353,82,0
20:46:10.896,10819,97,0
20:46:10.912,9906,92,0
20:46:10.929,11166,77,0
20:46:10.944,12451,50,0
20:46:10.961,10869,59,0
20:46:10.977,10390,83,0
20:46:10.992,9029,83,0
20:46:11.009,9201,58,0
20:46:11.026,12203,87,0
20:46:11.041,9282,67,0
20:46:11.057,10603,61,0
20:46:11.072,12873,56,0
20:46:11.088,8646,54,0
20:46:11.105,11535,75,0
20:46:11.120,12199,97,0
20:46:11.137,9201,85,0
20:46:11.152,9063,69,0
20:46:11.168,9075,51,0
20:46:11.184,11116,82,0
20:46:11.200,9718,91,0
20:46:11.218,4302,0,83
20:46:11.243,10037,94,0
20:46:11.263,11404,61,0
20:46:11.283,9296,90,0
20:46:11.301,11274,99,0
20:46:11.320,8285,95,0
20:46:11.341,8348,80,0
20:46:11.361,9916,77,0
20:46:11.380,10013,86,0
20:46:11.398,10763,87,0
20:46:11.415,12949,76,0
20:46:11.432,10063,78,0
20:46:11.449,11840,55,0
20:46:11.466,10159,70,0
20:46:11.484,12290,66,0
20:46:11.501,9588,59,0
20:46:11.519,8071,95,0
20:46:11.539,12204,84,0
20:46:11.560,12985,54,0
20:46:11.579,8821,54,0
20:46:11.599,10838,78,0
20:46:11.616,9403,59,0
20:46:11.628,12840,80,0
20:46:11.641,8591,65,0
20:46:11.653,11105,70,0
20:46:11.667,8913,97,0
20:46:11.683,12426,66,0
20:46:11.699,8806,87,0
20:46:11.715,9660,57,0
20:46:11.731,10449,53,0
20:46:11.747,12935,73,0
20:46:11.763,8780,83,0
20:46:11.779,8441,95,0
20:46:11.795,10625,51,0
20:46:11.811,10542,66,0
20:46:11.827,8398,76,0
20:46:11.843,9638,59,0
20:46:11.859,9764,59,0
20:46:11.875,10555,77,0
20:46:11.891,8831,94,0
20:46:11.907,11923,70,0
20:46:11.923,10542,67,0
20:46:11.940,11958,55,0
20:46:11.956,10324,51,0
20:46:11.972,10500,56,0
20:46:11.988,12110,93,0
20:46:12.004,12198,76,0
20:46:12.019,11908,77,0
20:46:12.035,12249,91,0
20:46:12.051,10383,88,0
20:46:12.067,8970,85,0
20:46:12.084,9517,84,0
20:46:12.099,9125,83,0
20:46:12.115,8711,94,0
20:46:12.131,12026,77,0
20:46:12.147,8692,86,0
20:46:12.163,9176,63,0
20:46:12.180,10335,68,0
20:46:12.205,10688,76,0
20:46:12.230,9518,62,0
20:46:12.255,8274,91,0
20:46:12.283,9152,62,0
20:46:12.303,12488,58,0
20:46:12.315,11452,64,0
20:46:12.330,9200,52,0
20:46:12.346,12754,60,0
20:46:12.362,9392,67,0
20:46:12.378,9045,78,0
20:46:12.394,8177,69,0
20:46:12.410,9652,57,0
20:46:12.426,11998,74,0
20:46:12.443,8868,77,0
20:46:12.458,9126,50,0
20:46:12.475,10880,53,0
20:46:12.491,6507,0,89
20:46:12.508,12314,79,0
20:46:12.522,9257,78,0
20:46:12.538,12424,66,0
20:46:12.554,12385,79,0
20:46:12.570,10174,99,0
20:46:12.587,11785,91,0
20:46:12.602,11096,52,0
20:46:12.618,8263,55,0
20:46:12.634,8024,59,0
20:46:12.650,11180,60,0
20:46:12.667,5702,0,78
20:46:12.683,9763,99,0
20:46:12.699,6391,0,62
20:46:12.715,12410,62,0
20:46:12.730,12421,82,0
20:46:12.746,11956,90,0
20:46:12.762,9664,78,0
20:46:12.778,10884,52,0
20:46:12.794,12465,83,0
20:46:12.810,11016,74,0
20:46:12.827,11249,100,0
20:46:12.843,11330,81,0
20:46:12.858,10679,98,0
20:46:12.875,10882,54,0
20:46:12.890,8309,73,0
20:46:12.906,10565,53,0
20:46:12.922,9753,87,0
20:46:12.938,10550,72,0
20:46:12.954,11758,68,0
20:46:12.970,9186,67,0
20:46:12.986,8139,93,0
20:46:13.002,9371,71,0
20:46:13.018,10740,79,0
20:46:13.034,11056,96,0
20:46:13.050,10209,68,0
20:46:13.066,10322,85,0
20:46:13.082,10874,62,0
20:46:13.098,12183,51,0
20:46:13.114,8400,90,0
20:46:13.130,10627,86,0
20:46:13.146,11810,58,0
20:46:13.162,9474,78,0
20:46:13.178,8179,99,0
20:46:13.194,8768,87,0
20:46:13.210,8562,84,0
20:46:13.227,12143,85,0
20:46:13.242,11182,94,0
20:46:13.258,12373,62,0
20:46:13.274,8995,84,0
20:46:13.290,8764,88,0
20:46:13.307,8454,62,0
20:46:13.322,12750,94,0
20:46:13.338,12893,84,0
20:46:13.354,9010,81,0
20:46:13.370,8851,68,0
20:46:13.386,11356,97,0
20:46:13.403,10269,92,0
20:46:13.429,8464,68,0
20:46:13.457,10933,97,0
20:46:13.485,8482,95,0
20:46:13.511,4721,0,100
20:46:13.538,12716,60,0
20:46:13.573,9885,93,0
20:46:13.598,9748,66,0
20:46:13.626,12191,55,0
20:46:13.646,10627,55,0
20:46:13.658,8935,97,0
20:46:13.673,12850,96,0
20:46:13.690,8310,58,0
20:46:13.705,9450,54,0
20:46:13.721,11771,97,0
20:46:13.737,10767,94,0
20:46:13.753,10285,90,0
20:46:13.771,8903,83,0
20:46:13.792,11103,95,0
20:46:13.812,11214,98,0
20:46:13.832,8591,93,0
20:46:13.851,12390,86,0
20:46:13.871,12821,94,0
20:46:13.891,12820,70,0
20:46:13.912,10406,93,0
20:46:13.932,11895,88,0
20:46:13.951,9077,82,0
20:46:13.967,10076,50,0
20:46:13.979,11600,98,0
20:46:13.996,12810,66,0
20:46:14.012,8008,66,0
20:46:14.028,12701,56,0
20:46:14.044,11390,88,0
20:46:14.060,8282,68,0
20:46:14.077,12181,64,0
20:46:14.092,8040,69,0
20:46:14.108,11018,73,0
20:46:14.125,6890,0,100
20:46:14.143,11065,83,0
20:46:14.158,6368,0,64
20:46:14.174,8493,59,0
20:46:14.188,10338,77,0
20:46:14.204,12473,56,0
20:46:14.220,10269,67,0
20:46:14.235,11473,73,0
20:46:14.252,8021,65,0
20:46:14.269,11562,100,0
20:46:14.285,8857,83,0
20:46:14.300,11833,98,0
20:46:14.316,9856,50,0
20:46:14.332,12845,66,0
20:46:14.348,12146,96,0
20:46:14.364,11878,53,0
20:46:14.380,12192,87,0
20:46:14.396,8589,99,0
20:46:14.412,12090,87,0
20:46:14.428,8018,55,0
20:46:14.444,9509,95,0
20:46:14.460,8813,71,0
20:46:14.476,9906,52,0
20:46:14.492,8039,59,0
20:46:14.508,10479,85,0
20:46:14.524,10065,92,0
20:46:14.540,10311,99,0
20:46:14.557,12105,63,0
20:46:14.572,10793,55,0
20:46:14.588,12754,85,0
20:46:14.604,12700,89,0
20:46:14.620,8046,56,0
20:46:14.636,10444,88,0
20:46:14.652,8983,73,0
20:46:14.668,11406,94,0
20:46:14.684,8013,81,0
20:46:14.700,11842,100,0
20:46:14.716,8245,87,0
20:46:14.732,12387,91,0
20:46:14.748,11918,95,0
20:46:14.764,9037,66,0
20:46:14.780,9847,75,0
20:46:14.799,12207,53,0
20:46:14.815,9816,89,0
20:46:14.834,12900,83,0
20:46:14.853,11806,71,0
20:46:14.870,11549,77,0
20:46:14.888,9846,97,0
20:46:14.904,4772,0,78
20:46:14.920,10319,68,0
20:46:14.931,10845,61,0
20:46:14.944,8457,96,0
20:46:14.957,9748,75,0
20:46:14.973,12670,94,0
20:46:14.988,12759,54,0
20:46:15.004,12316,72,0
20:46:15.020,9014,52,0
20:46:15.036,12061,98,0
20:46:15.052,10715,75,0
20:46:15.068,8709,95,0
20:46:15.083,10552,62,0
20:46:15.100,10798,79,0
20:46:15.116,8795,58,0
20:46:15.132,11051,87,0
20:46:15.148,9560,74,0
20:46:15.164,8437,75,0
20:46:15.180,12315,83,0
20:46:15.196,9555,64,0
20:46:15.212,12794,89,0
20:46:15.228,12450,89,0
20:46:15.244,8084,82,0
20:46:15.260,9238,65,0
20:46:15.276,10639,95,0
20:46:15.293,10911,73,0
20:46:15.308,10937,75,0
20:46:15.324,12908,74,0
20:46:15.340,9128,78,0
20:46:15.356,11814,56,0
20:46:15.372,10017,56,0
20:46:15.389,12250,53,0
20:46:15.403,10262,53,0
