Tempo,RPM,Acelerador,Freio
09:57:01.048,11927,70,0
09:57:01.079,10138,96,0
09:57:01.105,6551,0,99
09:57:01.135,9459,55,0
09:57:01.162,9091,52,0
09:57:01.193,12111,71,0
09:57:01.221,10330,88,0
09:57:01.252,10434,98,0
09:57:01.279,8117,71,0
09:57:01.307,10592,55,0
09:57:01.336,9837,81,0
09:57:01.365,11388,97,0
09:57:01.394,12151,52,0
09:57:01.426,9268,70,0
09:57:01.454,12313,79,0
09:57:01.484,12133,65,0
09:57:01.512,6246,0,91
09:57:01.540,10459,58,0
09:57:01.569,12756,59,0
09:57:01.601,11782,89,0
09:57:01.625,11652,92,0
09:57:01.654,11218,55,0
09:57:01.681,11591,53,0
09:57:01.708,12933,68,0
09:57:01.735,10605,99,0
09:57:01.759,9102,56,0
09:57:01.784,9738,74,0
09:57:01.806,11276,80,0
09:57:01.834,11145,98,0
09:57:01.858,10867,100,0
09:57:01.887,4623,0,74
09:57:01.913,4484,0,81
09:57:01.939,8826,87,0
09:57:01.960,11625,78,0
09:57:01.971,11143,69,0
09:57:01.987,8409,63,0
09:57:02.002,9443,95,0
09:57:02.018,9827,55,0
09:57:02.035,4204,0,64
09:57:02.058,9541,95,0
09:57:02.087,10453,65,0
09:57:02.116,12780,92,0
09:57:02.143,11942,53,0
09:57:02.171,11281,78,0
09:57:02.198,12572,57,0
09:57:02.229,8537,90,0
09:57:02.256,9986,61,0
09:57:02.288,9314,50,0
09:57:02.317,12470,96,0
09:57:02.345,9308,98,0
09:57:02.374,12029,95,0
09:57:02.408,10980,52,0
09:57:02.440,11770,54,0
09:57:02.470,11529,69,0
09:57:02.504,11434,100,0
09:57:02.537,8460,95,0
09:57:02.571,10542,62,0
09:57:02.603,5420,0,71
09:57:02.634,11355,75,0
09:57:02.657,8498,86,0
09:57:02.673,12372,69,0
09:57:02.685,10855,89,0
09:57:02.700,10349,62,0
09:57:02.713,8290,79,0
09:57:02.729,10261,95,0
09:57:02.745,11655,87,0
09:57:02.761,10959,59,0
09:57:02.777,9962,96,0
09:57:02.793,5034,0,73
09:57:02.815,8363,57,0
09:57:02.836,8395,67,0
09:57:02.856,10631,86,0
09:57:02.877,9360,86,0
09:57:02.900,8617,75,0
09:57:02.922,11327,58,0
09:57:02.961,9871,57,0
09:57:02.982,10571,76,0
09:57:03.000,9151,88,0
09:57:03.018,8956,76,0
09:57:03.036,8136,98,0
09:57:03.055,11306,73,0
09:57:03.076,10655,78,0
09:57:03.095,10207,91,0
09:57:03.115,9128,94,0
09:57:03.129,10537,50,0
09:57:03.148,10065,89,0
09:57:03.184,11013,92,0
09:57:03.222,11462,79,0
09:57:03.255,9371,54,0
09:57:03.284,10448,76,0
09:57:03.307,9633,82,0
09:57:03.324,9933,51,0
09:57:03.346,12199,90,0
09:57:03.363,12327,58,0
09:57:03.376,8391,96,0
09:57:03.387,11540,57,0
09:57:03.403,8770,52,0
09:57:03.419,11469,88,0
09:57:03.435,10823,100,0
09:57:03.451,9369,50,0
09:57:03.470,8459,97,0
09:57:03.496,11797,69,0
09:57:03.526,9412,58,0
09:57:03.552,11287,50,0
09:57:03.580,11409,79,0
09:57:03.607,8933,82,0
09:57:03.635,10376,76,0
09:57:03.663,8719,83,0
09:57:03.689,4316,0,64
09:57:03.717,9188,76,0
09:57:03.743,11330,99,0
09:57:03.768,11151,51,0
09:57:03.802,11537,63,0
09:57:03.829,12899,98,0
09:57:03.854,8130,95,0
09:57:03.886,9690,85,0
09:57:03.915,8036,62,0
09:57:03.941,12649,97,0
09:57:03.973,12159,60,0
09:57:04.006,10752,55,0
09:57:04.036,11782,58,0
09:57:04.061,12574,85,0
09:57:04.094,10769,61,0
09:57:04.121,8780,87,0
09:57:04.151,6070,0,79
09:57:04.180,8036,70,0
09:57:04.208,11204,95,0
09:57:04.235,10138,51,0
09:57:04.261,8158,58,0
09:57:04.288,12228,64,0
09:57:04.313,9688,67,0
09:57:04.327,10865,100,0
09:57:04.337,12258,86,0
09:57:04.351,10861,80,0
09:57:04.368,9336,81,0
09:57:04.383,11566,60,0
09:57:04.399,12470,78,0
09:57:04.415,12711,96,0
09:57:04.432,12451,92,0
09:57:04.448,12763,77,0
09:57:04.463,12476,70,0
09:57:04.480,10753,79,0
09:57:04.496,11789,64,0
09:57:04.512,4200,0,62
09:57:04.527,9235,50,0
09:57:04.544,12143,57,0
09:57:04.559,11812,87,0
09:57:04.576,12218,73,0
09:57:04.595,10721,59,0
09:57:04.621,10385,54,0
09:57:04.649,8521,87,0
09:57:04.673,12713,52,0
09:57:04.700,10686,67,0
09:57:04.726,12817,64,0
09:57:04.755,12625,92,0
09:57:04.783,5915,0,99
09:57:04.810,9366,99,0
09:57:04.840,12741,50,0
09:57:04.869,8208,87,0
09:57:04.899,12278,57,0
09:57:04.932,12766,59,0
09:57:04.962,10212,68,0
09:57:04.989,8569,54,0
09:57:05.018,4206,0,61
09:57:05.045,9568,51,0
09:57:05.071,8398,80,0
09:57:05.099,8867,52,0
09:57:05.125,10702,53,0
09:57:05.153,11389,54,0
09:57:05.178,8315,85,0
09:57:05.201,11535,89,0
09:57:05.225,11860,83,0
09:57:05.250,11690,97,0
09:57:05.276,12046,73,0
09:57:05.302,10677,77,0
09:57:05.330,8865,63,0
09:57:05.357,9882,61,0
09:57:05.384,5199,0,80
09:57:05.411,10028,78,0
09:57:05.439,8852,82,0
09:57:05.465,8142,52,0
09:57:05.490,9763,73,0
09:57:05.521,10800,75,0
09:57:05.549,12579,83,0
09:57:05.577,10216,81,0
09:57:05.605,11531,76,0
09:57:05.645,10079,94,0
09:57:05.678,10868,63,0
09:57:05.710,9896,91,0
09:57:05.742,8075,87,0
09:57:05.778,10491,88,0
09:57:05.812,10167,74,0
09:57:05.847,11200,69,0
09:57:05.883,12476,70,0
09:57:05.910,9965,81,0
09:57:05.938,12964,51,0
09:57:05.965,8655,86,0
09:57:05.994,11259,59,0
09:57:06.021,8480,55,0
09:57:06.053,8322,61,0
09:57:06.084,12780,100,0
09:57:06.112,10608,73,0
09:57:06.140,8697,53,0
09:57:06.169,8580,72,0
09:57:06.194,12154,60,0
09:57:06.212,8482,65,0
09:57:06.229,9229,72,0
09:57:06.247,9197,74,0
09:57:06.265,11150,69,0
09:57:06.285,9917,59,0
09:57:06.307,12845,81,0
09:57:06.328,12601,89,0
09:57:06.348,12176,78,0
09:57:06.365,11316,72,0
09:57:06.382,9536,68,0
09:57:06.402,9035,82,0
09:57:06.420,11965,73,0
09:57:06.445,4315,0,86
09:57:06.471,8030,86,0
09:57:06.497,12079,68,0
09:57:06.520,12318,64,0
09:57:06.545,11676,53,0
09:57:06.570,9247,76,0
09:57:06.595,9861,67,0
09:57:06.618,12134,90,0
09:57:06.641,11582,53,0
09:57:06.667,9977,62,0
09:57:06.691,11762,95,0
09:57:06.715,10600,67,0
09:57:06.737,11874,93,0
09:57:06.763,12435,57,0
09:57:06.787,8835,83,0
09:57:06.813,8873,72,0
09:57:06.836,8870,81,0
09:57:06.862,10813,85,0
09:57:06.887,8815,64,0
09:57:06.913,9547,73,0
09:57:06.937,9023,59,0
09:57:06.961,11711,57,0
09:57:06.985,11348,87,0
09:57:07.011,8083,59,0
09:57:07.036,10194,73,0
09:57:07.061,11663,63,0
09:57:07.083,12747,81,0
09:57:07.108,11471,62,0
09:57:07.134,10814,97,0
09:57:07.160,10394,99,0
09:57:07.188,10767,57,0
09:57:07.216,9060,53,0
09:57:07.241,11712,54,0
09:57:07.268,9877,77,0
09:57:07.294,8837,83,0
09:57:07.320,8239,66,0
09:57:07.350,6993,0,73
09:57:07.377,11976,54,0
09:57:07.407,8840,79,0
09:57:07.435,10961,69,0
09:57:07.462,9594,71,0
09:57:07.488,8025,82,0
09:57:07.517,11474,57,0
09:57:07.543,8026,59,0
09:57:07.570,12872,82,0
09:57:07.597,6192,0,96
09:57:07.624,8379,86,0
09:57:07.650,12514,80,0
09:57:07.677,11407,80,0
09:57:07.703,11840,81,0
09:57:07.730,10204,90,0
09:57:07.755,12697,94,0
09:57:07.781,11900,88,0
09:57:07.808,11780,60,0
09:57:07.835,11454,55,0
09:57:07.861,9820,56,0
09:57:07.887,11276,83,0
09:57:07.916,11041,64,0
09:57:07.942,10166,88,0
09:57:07.968,9609,89,0
09:57:07.992,10091,74,0
09:57:08.017,12823,76,0
09:57:08.039,8885,70,0
09:57:08.065,8826,72,0
09:57:08.090,10057,75,0
09:57:08.118,11373,52,0
09:57:08.144,11572,86,0
09:57:08.169,10387,55,0
09:57:08.194,8339,82,0
09:57:08.219,11064,97,0
09:57:08.247,10618,76,0
09:57:08.272,8033,98,0
09:57:08.300,8334,54,0
09:57:08.326,9207,99,0
09:57:08.354,5036,0,76
09:57:08.381,12199,75,0
09:57:08.411,9153,79,0
09:57:08.437,10467,80,0
09:57:08.464,11886,93,0
09:57:08.490,12458,85,0
09:57:08.516,12475,97,0
09:57:08.543,10576,89,0
09:57:08.569,11441,78,0
09:57:08.596,12804,83,0
09:57:08.613,9429,60,0
09:57:08.628,4003,0,82
09:57:08.644,10953,57,0
09:57:08.659,12328,76,0
09:57:08.675,8769,50,0
09:57:08.691,10123,92,0
09:57:08.707,11947,68,0
09:57:08.724,10070,52,0
09:57:08.739,12829,66,0
09:57:08.756,12444,96,0
09:57:08.772,10490,50,0
09:57:08.792,9308,60,0
09:57:08.810,6057,0,66
09:57:08.827,8946,70,0
09:57:08.844,9712,90,0
09:57:08.860,8695,77,0
09:57:08.877,12195,61,0
09:57:08.894,10718,52,0
09:57:08.910,8005,87,0
09:57:08.920,8725,93,0
09:57:08.931,9855,93,0
09:57:08.947,8853,50,0
09:57:08.964,8577,77,0
09:57:08.980,10507,57,0
09:57:08.996,10208,84,0
09:57:09.011,8395,86,0
09:57:09.027,11482,88,0
09:57:09.043,9990,90,0
09:57:09.060,11660,77,0
09:57:09.076,8259,63,0
09:57:09.091,10171,92,0
09:57:09.108,9022,50,0
09:57:09.124,12790,96,0
09:57:09.141,11120,82,0
09:57:09.157,11871,80,0
09:57:09.172,12765,92,0
09:57:09.187,10427,99,0
09:57:09.204,12450,62,0
09:57:09.220,9164,88,0
09:57:09.236,10629,78,0
09:57:09.251,8357,93,0
09:57:09.268,10519,51,0
09:57:09.284,6108,0,86
09:57:09.299,9453,73,0
09:57:09.316,12261,70,0
09:57:09.331,12678,65,0
09:57:09.347,11759,56,0
09:57:09.364,9244,63,0
09:57:09.384,11013,53,0
09:57:09.410,9628,63,0
09:57:09.436,11205,75,0
09:57:09.466,9444,79,0
09:57:09.493,6814,0,75
09:57:09.518,10076,72,0
09:57:09.541,11307,94,0
09:57:09.566,10205,86,0
09:57:09.590,12685,59,0
09:57:09.616,8804,82,0
09:57:09.639,11045,80,0
09:57:09.656,10193,82,0
09:57:09.671,8905,73,0
09:57:09.687,12671,57,0
09:57:09.703,12249,79,0
09:57:09.719,12748,87,0
09:57:09.735,8564,88,0
09:57:09.751,11821,98,0
09:57:09.767,11972,93,0
09:57:09.783,11982,78,0
09:57:09.800,10677,61,0
09:57:09.815,12673,97,0
09:57:09.831,10661,68,0
09:57:09.847,8594,67,0
09:57:09.863,10594,51,0
09:57:09.885,11279,54,0
09:57:09.899,11117,53,0
09:57:09.912,12524,51,0
09:57:09.927,8123,100,0
09:57:09.949,9962,97,0
09:57:09.975,9100,93,0
09:57:10.003,9093,87,0
09:57:10.031,8686,50,0
09:57:10.057,10211,52,0
09:57:10.084,12549,51,0
09:57:10.109,12780,70,0
09:57:10.136,6325,0,87
09:57:10.163,9878,97,0
09:57:10.190,9446,70,0
09:57:10.218,12403,52,0
09:57:10.246,9954,92,0
09:57:10.276,11500,68,0
09:57:10.303,12373,61,0
09:57:10.334,10714,55,0
09:57:10.360,10687,96,0
09:57:10.386,9028,100,0
09:57:10.415,9270,50,0
09:57:10.447,11304,95,0
09:57:10.480,11443,57,0
09:57:10.514,9843,95,0
09:57:10.547,10637,61,0
09:57:10.582,11179,97,0
09:57:10.610,12912,54,0
09:57:10.637,10236,62,0
09:57:10.667,12800,98,0
09:57:10.694,6053,0,91
09:57:10.721,9835,91,0
09:57:10.749,9296,97,0
09:57:10.776,8170,59,0
09:57:10.803,10227,58,0
09:57:10.830,8609,69,0
09:57:10.857,12604,66,0
09:57:10.888,11953,50,0
09:57:10.919,8737,68,0
09:57:10.948,8620,99,0
09:57:10.981,11750,92,0
09:57:11.011,4850,0,96
09:57:11.039,9549,73,0
09:57:11.068,12272,83,0
09:57:11.093,12232,78,0
09:57:11.119,8764,77,0
09:57:11.145,12937,67,0
09:57:11.172,8600,77,0
09:57:11.201,12937,64,0
09:57:11.228,8822,91,0
09:57:11.255,6978,0,93
09:57:11.284,12559,99,0
09:57:11.311,11317,72,0
09:57:11.338,8960,63,0
09:57:11.364,4709,0,64
09:57:11.389,10834,78,0
09:57:11.427,11578,86,0
09:57:11.454,12021,87,0
09:57:11.479,11918,55,0
09:57:11.503,9459,90,0
09:57:11.529,11503,89,0
09:57:11.556,8062,82,0
09:57:11.582,10150,52,0
09:57:11.608,11427,53,0
09:57:11.637,12726,89,0
09:57:11.664,10658,53,0
09:57:11.689,10968,65,0
09:57:11.717,8527,76,0
09:57:11.743,8022,79,0
09:57:11.771,10586,67,0
09:57:11.800,11905,91,0
09:57:11.827,12151,68,0
09:57:11.853,8164,50,0
09:57:11.876,9326,88,0
09:57:11.888,12787,62,0
09:57:11.900,11963,92,0
09:57:11.916,12891,79,0
09:57:11.932,10652,62,0
09:57:11.949,10311,87,0
09:57:11.964,9860,92,0
09:57:11.980,11455,97,0
09:57:11.996,10409,91,0
09:57:12.012,9695,50,0
09:57:12.028,10706,78,0
09:57:12.044,8407,83,0
09:57:12.060,9991,55,0
09:57:12.077,9313,81,0
09:57:12.092,12676,97,0
09:57:12.108,11037,94,0
09:57:12.124,5058,0,91
09:57:12.141,12752,71,0
09:57:12.157,10161,51,0
09:57:12.172,9915,51,0
09:57:12.191,6482,0,68
09:57:12.206,11666,98,0
09:57:12.220,12090,61,0
09:57:12.237,9380,77,0
09:57:12.252,9437,57,0
09:57:12.268,12666,71,0
09:57:12.285,10897,98,0
09:57:12.300,11208,86,0
09:57:12.316,9254,98,0
09:57:12.332,8114,86,0
09:57:12.348,9469,95,0
09:57:12.364,9416,69,0
09:57:12.381,11567,92,0
09:57:12.396,10132,63,0
09:57:12.412,11448,96,0
09:57:12.429,9782,70,0
09:57:12.444,11546,62,0
09:57:12.460,11412,99,0
09:57:12.476,10631,86,0
09:57:12.492,10913,57,0
09:57:12.508,10251,80,0
09:57:12.526,10045,98,0
09:57:12.549,11769,100,0
09:57:12.575,8972,96,0
09:57:12.603,8161,69,0
09:57:12.632,10905,71,0
09:57:12.658,10509,94,0
09:57:12.685,9961,67,0
09:57:12.710,10489,67,0
09:57:12.736,9028,100,0
09:57:12.762,8891,66,0
09:57:12.776,12246,65,0
09:57:12.786,12546,73,0
09:57:12.799,6603,0,76
09:57:12.815,6818,0,70
09:57:12.831,8087,73,0
09:57:12.847,12536,96,0
09:57:12.863,10656,83,0
09:57:12.879,8224,62,0
09:57:12.896,5150,0,91
09:57:12.911,12425,96,0
09:57:12.927,8502,61,0
09:57:12.943,11668,92,0
09:57:12.959,12015,98,0
09:57:12.975,10572,71,0
09:57:12.991,10567,66,0
09:57:13.008,10641,90,0
09:57:13.023,9261,87,0
09:57:13.040,12598,63,0
09:57:13.056,4183,0,73
09:57:13.073,10697,83,0
09:57:13.087,8951,88,0
09:57:13.103,8342,56,0
09:57:13.119,8640,71,0
09:57:13.135,12252,63,0
09:57:13.151,8076,65,0
09:57:13.167,10839,90,0
09:57:13.183,10415,72,0
09:57:13.199,10989,53,0
09:57:13.216,11946,71,0
09:57:13.231,12835,78,0
09:57:13.247,12206,60,0
09:57:13.264,12784,76,0
09:57:13.282,10929,90,0
09:57:13.296,8229,53,0
09:57:13.312,11238,54,0
09:57:13.327,11998,54,0
09:57:13.344,8789,90,0
09:57:13.361,9531,55,0
09:57:13.375,9627,61,0
09:57:13.392,12260,56,0
09:57:13.410,12951,60,0
09:57:13.425,11225,73,0
09:57:13.440,9622,67,0
09:57:13.456,6405,0,100
09:57:13.472,8877,66,0
09:57:13.487,10557,91,0
09:57:13.503,10018,86,0
09:57:13.519,11048,76,0
09:57:13.535,9244,73,0
09:57:13.551,9385,89,0
09:57:13.567,10199,90,0
09:57:13.583,11317,54,0
09:57:13.599,11692,97,0
09:57:13.615,8191,58,0
09:57:13.631,8908,60,0
09:57:13.647,8638,63,0
09:57:13.663,12639,57,0
09:57:13.679,12174,91,0
09:57:13.695,8776,64,0
09:57:13.711,10941,55,0
09:57:13.727,9993,50,0
09:57:13.743,4840,0,91
09:57:13.759,8415,53,0
09:57:13.775,9624,77,0
09:57:13.791,11166,89,0
09:57:13.808,11595,82,0
09:57:13.824,11562,65,0
09:57:13.839,12449,81,0
09:57:13.856,12378,81,0
09:57:13.873,12835,92,0
09:57:13.887,10165,71,0
09:57:13.903,8191,100,0
09:57:13.919,8735,67,0
09:57:13.934,11550,54,0
09:57:13.951,4587,0,63
09:57:13.967,11821,94,0
09:57:13.983,9041,52,0
09:57:13.999,5037,0,88
09:57:14.016,12505,64,0
09:57:14.031,12939,93,0
09:57:14.047,10940,57,0
09:57:14.063,9714,71,0
09:57:14.079,12398,62,0
09:57:14.095,8106,79,0
09:57:14.111,12000,76,0
09:57:14.127,11667,85,0
09:57:14.143,11186,73,0
09:57:14.159,11972,91,0
09:57:14.174,9685,98,0
09:57:14.191,8712,55,0
09:57:14.207,11049,81,0
09:57:14.225,9844,96,0
09:57:14.239,11460,77,0
09:57:14.257,8278,59,0
09:57:14.272,8700,68,0
09:57:14.287,9612,77,0
09:57:14.303,9837,71,0
09:57:14.319,12082,85,0
09:57:14.335,10883,70,0
09:57:14.351,9530,53,0
09:57:14.367,10920,57,0
09:57:14.383,10105,84,0
09:57:14.399,11625,70,0
09:57:14.415,12436,51,0
09:57:14.432,5074,0,86
09:57:14.447,8440,71,0
09:57:14.463,6469,0,74
09:57:14.479,10685,50,0
09:57:14.495,9385,50,0
09:57:14.510,10637,86,0
09:57:14.527,10524,72,0
09:57:14.543,10017,71,0
09:57:14.559,9587,96,0
09:57:14.575,12193,85,0
09:57:14.591,10441,67,0
09:57:14.608,10668,82,0
09:57:14.624,8152,69,0
09:57:14.639,10551,84,0
09:57:14.656,8562,63,0
09:57:14.672,12567,55,0
09:57:14.687,10424,58,0
09:57:14.703,8364,72,0
09:57:14.720,10388,56,0
09:57:14.735,9031,75,0
09:57:14.751,12174,92,0
09:57:14.767,9817,58,0
09:57:14.783,10046,62,0
09:57:14.799,11535,68,0
09:57:14.815,8840,53,0
09:57:14.831,9022,83,0
09:57:14.847,10130,81,0
09:57:14.863,6707,0,63
09:57:14.879,10837,67,0
09:57:14.895,10157,90,0
09:57:14.911,12980,97,0
09:57:14.927,8996,63,0
09:57:14.943,12575,95,0
09:57:14.959,8105,84,0
09:57:14.975,12177,56,0
09:57:14.992,9916,100,0
09:57:15.008,12185,100,0
09:57:15.024,10130,99,0
09:57:15.041,10562,50,0
09:57:15.055,11110,78,0
09:57:15.072,8606,82,0
09:57:15.087,12945,80,0
09:57:15.103,10587,55,0
09:57:15.119,9174,89,0
09:57:15.135,10439,84,0
09:57:15.152,12818,81,0
