Tempo,RPM,Acelerador,Freio
21:35:54.867,8486,91,0
21:35:54.883,8188,71,0
21:35:54.899,11579,65,0
21:35:54.915,11101,78,0
21:35:54.932,10003,79,0
21:35:54.947,9248,85,0
21:35:54.963,12398,58,0
21:35:54.979,8791,98,0
21:35:54.996,10129,55,0
21:35:55.011,11354,52,0
21:35:55.028,9278,88,0
21:35:55.045,12784,81,0
21:35:55.059,8753,69,0
21:35:55.075,10294,72,0
21:35:55.092,12640,69,0
21:35:55.107,9478,90,0
21:35:55.123,11300,81,0
21:35:55.139,8054,69,0
21:35:55.155,11747,74,0
21:35:55.172,9042,83,0
21:35:55.187,8586,94,0
21:35:55.203,9918,55,0
21:35:55.220,12893,97,0
21:35:55.235,10606,84,0
21:35:55.251,10500,92,0
21:35:55.268,8541,95,0
21:35:55.283,11679,98,0
21:35:55.300,8019,57,0
21:35:55.316,10877,61,0
21:35:55.331,12951,75,0
21:35:55.347,4246,0,96
21:35:55.363,8998,51,0
21:35:55.379,8308,68,0
21:35:55.396,9007,72,0
21:35:55.413,12838,100,0
21:35:55.428,8874,53,0
21:35:55.444,11436,58,0
21:35:55.460,11276,74,0
21:35:55.476,8983,99,0
21:35:55.491,11242,52,0
21:35:55.507,12010,90,0
21:35:55.523,10223,63,0
21:35:55.540,10083,66,0
21:35:55.555,10271,58,0
21:35:55.572,12991,85,0
21:35:55.593,4806,0,69
21:35:55.603,11400,64,0
21:35:55.619,8347,64,0
21:35:55.635,9917,96,0
21:35:55.651,8092,97,0
21:35:55.667,9528,56,0
21:35:55.683,9413,50,0
21:35:55.700,10207,93,0
21:35:55.715,9848,63,0
21:35:55.731,9519,65,0
21:35:55.747,9724,64,0
21:35:55.763,10244,100,0
21:35:55.779,10912,84,0
21:35:55.796,8701,91,0
21:35:55.812,12979,80,0
21:35:55.829,9432,50,0
21:35:55.844,11362,78,0
21:35:55.861,9829,65,0
21:35:55.875,9815,93,0
21:35:55.891,4520,0,75
21:35:55.908,12723,70,0
21:35:55.924,10413,88,0
21:35:55.939,4684,0,65
21:35:55.956,8349,53,0
21:35:55.971,10751,68,0
21:35:55.987,11948,71,0
21:35:56.004,12489,95,0
21:35:56.019,10109,94,0
21:35:56.035,8448,61,0
21:35:56.052,8188,82,0
21:35:56.067,12642,66,0
21:35:56.084,8576,79,0
21:35:56.099,11087,61,0
21:35:56.115,9584,58,0
21:35:56.132,10382,51,0
21:35:56.147,9732,71,0
21:35:56.163,10313,99,0
21:35:56.179,10301,63,0
21:35:56.195,10751,98,0
21:35:56.212,8127,51,0
21:35:56.229,11566,75,0
21:35:56.245,11314,95,0
21:35:56.261,11227,88,0
21:35:56.275,10688,88,0
21:35:56.291,8048,72,0
21:35:56.307,8690,54,0
21:35:56.324,8894,84,0
21:35:56.339,8583,79,0
21:35:56.355,8475,59,0
21:35:56.371,9536,51,0
21:35:56.387,11850,81,0
21:35:56.403,10539,92,0
21:35:56.420,10061,99,0
21:35:56.436,9746,54,0
21:35:56.451,12274,83,0
21:35:56.467,8393,100,0
21:35:56.483,9408,65,0
21:35:56.500,12744,81,0
21:35:56.515,5924,0,66
21:35:56.532,8909,52,0
21:35:56.547,11431,58,0
21:35:56.563,9509,55,0
21:35:56.580,11555,69,0
21:35:56.596,12710,83,0
21:35:56.613,12670,52,0
21:35:56.629,10347,99,0
21:35:56.646,9038,70,0
21:35:56.660,9429,65,0
21:35:56.676,10362,90,0
21:35:56.692,9353,59,0
21:35:56.707,8009,83,0
21:35:56.724,12187,50,0
21:35:56.740,8189,73,0
21:35:56.755,12784,73,0
21:35:56.771,8807,79,0
21:35:56.787,12064,95,0
21:35:56.803,9211,91,0
21:35:56.819,6959,0,82
21:35:56.835,9328,77,0
21:35:56.851,9415,94,0
21:35:56.867,9253,54,0
21:35:56.884,6153,0,69
21:35:56.900,6934,0,85
21:35:56.916,10550,86,0
21:35:56.931,8223,97,0
21:35:56.947,9835,99,0
21:35:56.963,8412,74,0
21:35:56.979,11206,50,0
21:35:56.996,12828,93,0
21:35:57.011,12204,56,0
21:35:57.030,11028,57,0
21:35:57.044,8726,53,0
21:35:57.060,12042,74,0
21:35:57.075,8404,57,0
21:35:57.091,10748,85,0
21:35:57.107,10375,87,0
21:35:57.124,11934,93,0
21:35:57.139,9233,83,0
21:35:57.155,11716,81,0
21:35:57.171,10657,73,0
21:35:57.187,12372,62,0
21:35:57.203,9964,98,0
21:35:57.219,12433,56,0
21:35:57.235,8327,53,0
21:35:57.251,11623,58,0
21:35:57.267,12280,63,0
21:35:57.283,10570,69,0
21:35:57.300,8406,70,0
21:35:57.316,11266,100,0
21:35:57.331,12033,66,0
21:35:57.347,10377,52,0
21:35:57.363,10648,55,0
21:35:57.379,11006,79,0
21:35:57.396,11217,72,0
21:35:57.413,8859,55,0
21:35:57.429,11409,81,0
21:35:57.443,9274,76,0
21:35:57.459,9145,76,0
21:35:57.475,10844,54,0
21:35:57.492,8030,59,0
21:35:57.507,10542,68,0
21:35:57.523,11492,91,0
21:35:57.539,10897,89,0
21:35:57.555,8319,58,0
21:35:57.572,12272,90,0
21:35:57.587,12663,93,0
21:35:57.603,10205,62,0
21:35:57.619,8891,72,0
21:35:57.635,10583,87,0
21:35:57.651,9100,100,0
21:35:57.668,9893,83,0
21:35:57.683,11197,95,0
21:35:57.700,9975,71,0
21:35:57.715,10118,76,0
21:35:57.731,12493,58,0
21:35:57.747,10084,51,0
21:35:57.763,12213,91,0
21:35:57.779,12789,92,0
21:35:57.796,10319,66,0
21:35:57.813,8719,68,0
21:35:57.828,11479,65,0
21:35:57.845,8691,62,0
21:35:57.862,10903,60,0
21:35:57.875,10057,92,0
21:35:57.891,8261,76,0
21:35:57.908,8232,98,0
21:35:57.923,12199,67,0
21:35:57.940,11551,88,0
21:35:57.955,6967,0,94
21:35:57.971,8233,79,0
21:35:57.988,8204,86,0
21:35:58.003,10150,84,0
21:35:58.019,9415,76,0
21:35:58.036,10775,73,0
21:35:58.051,8341,94,0
21:35:58.068,8050,51,0
21:35:58.083,5828,0,84
21:35:58.100,9007,81,0
21:35:58.115,10846,86,0
21:35:58.132,8385,65,0
21:35:58.147,5411,0,97
21:35:58.163,9128,80,0
21:35:58.180,8546,54,0
21:35:58.195,11441,72,0
21:35:58.213,12712,71,0
21:35:58.228,8235,70,0
21:35:58.243,11820,72,0
21:35:58.262,9248,52,0
21:35:58.275,8334,54,0
21:35:58.292,11923,100,0
21:35:58.307,8579,99,0
21:35:58.323,10744,51,0
21:35:58.340,11962,93,0
21:35:58.355,10816,99,0
21:35:58.372,9339,95,0
21:35:58.395,10620,83,0
21:35:58.422,9679,57,0
21:35:58.446,6143,0,88
21:35:58.458,8242,72,0
21:35:58.476,12033,89,0
21:35:58.488,10511,88,0
21:35:58.501,11439,87,0
21:35:58.518,11251,60,0
21:35:58.534,8712,88,0
21:35:58.550,12155,100,0
21:35:58.565,12569,78,0
21:35:58.582,8022,92,0
21:35:58.598,9379,77,0
21:35:58.614,11581,84,0
21:35:58.630,10054,63,0
21:35:58.646,12715,69,0
21:35:58.662,11052,93,0
21:35:58.679,11275,63,0
21:35:58.696,11406,54,0
21:35:58.711,12388,89,0
21:35:58.726,10036,56,0
21:35:58.742,8090,69,0
21:35:58.758,5737,0,78
21:35:58.774,12657,100,0
21:35:58.790,12516,56,0
21:35:58.806,8068,60,0
21:35:58.822,9367,53,0
21:35:58.838,10744,66,0
21:35:58.854,12262,50,0
21:35:58.870,12293,88,0
21:35:58.886,11823,97,0
21:35:58.902,11530,87,0
21:35:58.918,12578,54,0
21:35:58.934,11738,74,0
21:35:58.950,11493,93,0
21:35:58.966,8680,79,0
21:35:58.982,12730,89,0
21:35:58.998,8291,64,0
21:35:59.014,11747,56,0
21:35:59.030,11211,66,0
21:35:59.046,9899,69,0
21:35:59.062,8961,61,0
21:35:59.080,11333,94,0
21:35:59.095,10345,63,0
21:35:59.112,9283,91,0
21:35:59.126,9544,82,0
21:35:59.142,8442,57,0
21:35:59.157,12733,52,0
21:35:59.175,8797,90,0
21:35:59.190,12264,64,0
21:35:59.205,11721,75,0
21:35:59.222,11036,55,0
21:35:59.238,12960,87,0
21:35:59.254,11888,55,0
21:35:59.270,9664,89,0
21:35:59.285,8780,61,0
21:35:59.302,10252,88,0
21:35:59.319,9184,90,0
21:35:59.334,10102,73,0
21:35:59.350,9752,78,0
21:35:59.366,12384,98,0
21:35:59.382,8561,72,0
21:35:59.398,9093,58,0
21:35:59.414,11827,67,0
21:35:59.430,9827,93,0
21:35:59.446,9039,63,0
21:35:59.463,9322,86,0
21:35:59.478,10183,51,0
21:35:59.496,9500,65,0
21:35:59.512,10498,86,0
21:35:59.526,10932,96,0
21:35:59.542,11824,88,0
21:35:59.558,10349,65,0
21:35:59.574,11730,79,0
21:35:59.591,8026,74,0
21:35:59.606,10597,60,0
21:35:59.622,8313,61,0
21:35:59.638,12264,51,0
21:35:59.654,8210,86,0
21:35:59.670,8179,96,0
21:35:59.687,11224,77,0
21:35:59.702,11981,97,0
21:35:59.719,8775,95,0
21:35:59.734,8575,88,0
21:35:59.750,10360,93,0
21:35:59.766,12459,51,0
21:35:59.782,9005,51,0
21:35:59.798,11760,94,0
21:35:59.814,8158,84,0
21:35:59.830,9736,51,0
21:35:59.846,8581,92,0
21:35:59.863,10096,82,0
21:35:59.878,9010,77,0
21:35:59.896,10332,83,0
21:35:59.912,9179,93,0
21:35:59.926,9627,57,0
21:35:59.943,8803,68,0
21:35:59.958,9456,74,0
21:35:59.974,12487,99,0
21:35:59.990,12973,99,0
21:36:00.006,9807,83,0
21:36:00.022,11049,64,0
21:36:00.038,12478,89,0
21:36:00.054,11389,87,0
21:36:00.070,12335,73,0
21:36:00.086,11318,71,0
21:36:00.102,8151,69,0
21:36:00.118,9607,63,0
21:36:00.134,11573,79,0
21:36:00.151,12493,64,0
21:36:00.166,11057,57,0
21:36:00.183,11617,51,0
21:36:00.198,11596,87,0
21:36:00.214,12935,92,0
21:36:00.230,9244,89,0
21:36:00.247,10271,52,0
21:36:00.262,8354,93,0
21:36:00.279,11921,56,0
21:36:00.295,9520,91,0
21:36:00.312,5017,0,72
21:36:00.328,10429,58,0
21:36:00.342,11000,80,0
21:36:00.358,8305,76,0
21:36:00.374,11846,86,0
21:36:00.391,6780,0,94
21:36:00.406,11028,79,0
21:36:00.422,9265,100,0
21:36:00.438,9232,52,0
21:36:00.454,12064,62,0
21:36:00.470,12863,90,0
21:36:00.486,8704,73,0
21:36:00.502,10880,68,0
21:36:00.518,10214,73,0
21:36:00.534,8370,67,0
21:36:00.550,9700,66,0
21:36:00.566,8644,90,0
21:36:00.582,8086,94,0
21:36:00.598,12575,55,0
21:36:00.614,4572,0,76
21:36:00.630,10494,52,0
21:36:00.646,10174,61,0
21:36:00.663,9326,56,0
21:36:00.678,11283,72,0
21:36:00.696,10332,50,0
21:36:00.711,10363,62,0
21:36:00.727,10537,61,0
21:36:00.742,10025,85,0
21:36:00.758,10083,84,0
21:36:00.774,8252,50,0
21:36:00.790,5703,0,62
21:36:00.807,11443,74,0
21:36:00.822,12330,86,0
21:36:00.838,11154,83,0
21:36:00.854,12103,81,0
21:36:00.869,12050,80,0
21:36:00.886,12505,98,0
21:36:00.903,9229,92,0
21:36:00.918,9829,99,0
21:36:00.934,11711,75,0
21:36:00.950,8410,50,0
21:36:00.966,10836,86,0
21:36:00.982,9159,83,0
21:36:00.998,11255,69,0
21:36:01.014,8471,58,0
21:36:01.030,11898,84,0
21:36:01.047,8475,57,0
21:36:01.063,8351,86,0
21:36:01.079,9051,63,0
21:36:01.096,8374,66,0
21:36:01.112,8375,53,0
21:36:01.128,8200,58,0
21:36:01.142,10983,81,0
21:36:01.159,12536,70,0
21:36:01.174,10555,64,0
21:36:01.190,11705,62,0
21:36:01.206,8622,83,0
21:36:01.222,11923,78,0
21:36:01.238,11986,95,0
21:36:01.255,10690,77,0
21:36:01.270,12345,100,0
21:36:01.287,9969,63,0
21:36:01.303,10878,86,0
21:36:01.318,9136,69,0
21:36:01.334,9043,64,0
21:36:01.350,4883,0,89
21:36:01.366,12924,58,0
21:36:01.382,9824,75,0
21:36:01.398,12763,58,0
21:36:01.414,12635,58,0
21:36:01.430,11071,50,0
21:36:01.446,11436,70,0
21:36:01.463,9679,58,0
21:36:01.482,9247,80,0
21:36:01.506,11210,69,0
21:36:01.533,11971,72,0
21:36:01.559,11555,90,0
21:36:01.587,12209,64,0
21:36:01.606,12054,81,0
21:36:01.618,10567,81,0
21:36:01.635,6724,0,65
21:36:01.651,10995,76,0
21:36:01.666,12100,63,0
21:36:01.683,12687,89,0
21:36:01.698,12802,86,0
21:36:01.714,11165,85,0
21:36:01.730,11271,71,0
21:36:01.746,11450,90,0
21:36:01.763,8488,69,0
21:36:01.780,10706,96,0
21:36:01.795,8210,77,0
21:36:01.813,11148,50,0
21:36:01.826,11852,54,0
21:36:01.843,4207,0,66
21:36:01.858,8797,82,0
21:36:01.874,8289,86,0
21:36:01.890,12998,73,0
21:36:01.906,10429,99,0
21:36:01.922,12267,71,0
21:36:01.938,8153,56,0
21:36:01.954,11328,52,0
21:36:01.970,12390,64,0
21:36:01.986,12553,91,0
21:36:02.002,10024,76,0
21:36:02.018,8866,71,0
21:36:02.034,10673,100,0
21:36:02.049,9771,63,0
21:36:02.066,11192,97,0
21:36:02.082,10534,70,0
21:36:02.098,10342,51,0
21:36:02.114,9714,98,0
21:36:02.130,12487,51,0
21:36:02.146,8363,73,0
21:36:02.163,11894,88,0
21:36:02.180,9581,91,0
21:36:02.196,12483,89,0
21:36:02.213,8421,81,0
21:36:02.226,9801,68,0
21:36:02.242,10979,66,0
21:36:02.259,12518,65,0
21:36:02.274,12896,81,0
21:36:02.290,12911,60,0
21:36:02.306,9715,57,0
21:36:02.322,10558,73,0
21:36:02.338,8952,71,0
21:36:02.354,10241,79,0
21:36:02.370,12337,57,0
21:36:02.386,12326,81,0
21:36:02.402,11799,83,0
21:36:02.418,12241,62,0
21:36:02.434,8613,59,0
21:36:02.450,8457,70,0
21:36:02.466,11594,68,0
21:36:02.482,9829,61,0
21:36:02.498,9034,83,0
21:36:02.514,11330,86,0
21:36:02.530,8825,96,0
21:36:02.546,11535,79,0
21:36:02.563,9285,72,0
21:36:02.579,9129,54,0
21:36:02.596,10415,62,0
21:36:02.611,12584,60,0
21:36:02.627,11444,96,0
21:36:02.642,9214,83,0
21:36:02.658,9753,54,0
21:36:02.674,12704,50,0
21:36:02.690,11134,57,0
21:36:02.706,10077,71,0
21:36:02.723,10309,50,0
21:36:02.738,12085,75,0
21:36:02.753,9328,62,0
21:36:02.770,11302,80,0
21:36:02.786,11325,85,0
21:36:02.802,9369,68,0
21:36:02.818,9890,97,0
21:36:02.834,8829,61,0
21:36:02.850,8616,79,0
21:36:02.866,10373,93,0
21:36:02.882,11906,84,0
21:36:02.898,12049,67,0
21:36:02.914,8569,57,0
21:36:02.930,8826,78,0
21:36:02.946,10186,63,0
21:36:02.963,9688,95,0
21:36:02.979,10094,65,0
21:36:02.996,12882,59,0
21:36:03.012,9775,70,0
21:36:03.028,6085,0,76
21:36:03.042,8113,66,0
21:36:03.058,12408,93,0
21:36:03.074,9121,97,0
21:36:03.090,9875,88,0
21:36:03.106,11277,66,0
21:36:03.122,12205,67,0
21:36:03.137,10316,51,0
21:36:03.154,12285,80,0
21:36:03.171,10641,97,0
21:36:03.186,10053,62,0
21:36:03.202,12441,65,0
21:36:03.218,4188,0,81
21:36:03.234,12576,82,0
21:36:03.251,12189,52,0
