Tempo,RPM,Acelerador,Freio
22:11:05.344,6271,0,78
22:11:05.421,8826,62,0
22:11:05.483,8520,61,0
22:11:05.530,4167,0,84
22:11:05.584,11260,53,0
22:11:05.653,10453,62,0
22:11:05.738,9896,67,0
22:11:05.814,12878,82,0
22:11:05.863,12331,61,0
22:11:05.917,9657,60,0
22:11:05.975,9537,62,0
22:11:06.015,12578,81,0
22:11:06.060,11002,73,0
22:11:06.105,8969,82,0
22:11:06.171,9132,79,0
22:11:06.236,10905,59,0
22:11:06.285,10694,93,0
22:11:06.337,10293,85,0
22:11:06.390,10064,58,0
22:11:06.453,11128,92,0
22:11:06.514,5591,0,95
22:11:06.606,11655,63,0
22:11:06.652,11746,94,0
22:11:06.687,9851,89,0
22:11:06.727,8940,93,0
22:11:06.789,8927,88,0
22:11:06.905,12943,53,0
22:11:06.951,12129,66,0
22:11:07.037,10658,75,0
22:11:07.113,10870,96,0
22:11:07.212,12417,89,0
22:11:07.249,12498,85,0
22:11:07.314,12568,78,0
22:11:07.370,12684,96,0
22:11:07.413,8823,94,0
22:11:07.447,12124,91,0
22:11:07.489,12421,95,0
22:11:07.548,9057,95,0
22:11:07.584,11571,82,0
22:11:07.626,10723,63,0
22:11:07.674,10273,86,0
22:11:07.715,12869,69,0
22:11:07.772,9591,86,0
22:11:07.806,11283,92,0
22:11:07.846,10619,99,0
22:11:07.881,12818,90,0
22:11:07.909,11859,75,0
22:11:07.944,12362,59,0
22:11:07.976,6699,0,81
22:11:08.012,11832,79,0
22:11:08.042,12949,69,0
22:11:08.082,8308,89,0
22:11:08.120,10649,66,0
22:11:08.156,5896,0,65
22:11:08.189,12725,76,0
22:11:08.221,10897,58,0
22:11:08.267,9116,52,0
22:11:08.298,11935,67,0
22:11:08.334,9091,82,0
22:11:08.368,5214,0,94
22:11:08.393,8457,96,0
22:11:08.420,12901,70,0
22:11:08.459,12815,80,0
22:11:08.490,11959,51,0
22:11:08.524,11371,87,0
22:11:08.563,9280,75,0
22:11:08.601,10271,68,0
22:11:08.633,11643,79,0
22:11:08.659,8269,52,0
22:11:08.705,9265,75,0
22:11:08.748,12987,63,0
22:11:08.776,11066,97,0
22:11:08.808,8528,60,0
22:11:08.835,11848,82,0
22:11:08.874,12701,66,0
22:11:08.924,9983,77,0
22:11:08.968,8040,82,0
22:11:09.003,8591,68,0
22:11:09.050,11294,80,0
22:11:09.092,12598,65,0
22:11:09.135,5348,0,98
22:11:09.178,8392,70,0
22:11:09.207,8987,53,0
22:11:09.235,8146,60,0
22:11:09.271,10221,55,0
22:11:09.302,9634,81,0
22:11:09.331,4431,0,61
22:11:09.367,10839,81,0
22:11:09.401,8859,58,0
22:11:09.436,12825,97,0
22:11:09.473,10374,72,0
22:11:09.507,10654,74,0
22:11:09.542,10863,87,0
22:11:09.586,8884,84,0
22:11:09.618,11058,54,0
22:11:09.647,9767,70,0
22:11:09.684,10678,85,0
22:11:09.729,11048,59,0
22:11:09.770,8875,92,0
22:11:09.804,8582,81,0
22:11:09.836,5704,0,70
22:11:09.879,8829,79,0
22:11:09.912,9165,94,0
22:11:09.945,8638,60,0
22:11:09.978,12890,90,0
22:11:10.018,10248,71,0
22:11:10.057,9055,88,0
22:11:10.117,8641,62,0
22:11:10.174,12578,63,0
22:11:10.224,9543,55,0
22:11:10.282,12267,68,0
22:11:10.334,12738,50,0
22:11:10.384,11771,86,0
22:11:10.431,9519,64,0
22:11:10.474,11158,84,0
22:11:10.515,10803,70,0
22:11:10.555,8291,72,0
22:11:10.598,12188,96,0
22:11:10.644,11913,90,0
22:11:10.700,11074,55,0
22:11:10.738,9740,75,0
22:11:10.809,10400,77,0
22:11:10.873,9050,93,0
22:11:10.937,12065,87,0
22:11:10.987,10630,62,0
22:11:11.075,12769,73,0
22:11:11.121,10274,81,0
22:11:11.174,9771,81,0
22:11:11.225,12144,71,0
22:11:11.279,5144,0,89
22:11:11.338,12965,58,0
22:11:11.373,9946,78,0
22:11:11.447,12116,90,0
22:11:11.505,12900,100,0
22:11:11.561,8159,90,0
22:11:11.614,10513,84,0
22:11:11.655,8478,68,0
22:11:11.686,11430,96,0
22:11:11.723,10340,50,0
22:11:11.775,12957,83,0
22:11:11.833,11174,96,0
22:11:11.865,9488,92,0
22:11:11.902,10845,88,0
22:11:11.938,9230,93,0
22:11:11.972,11871,80,0
22:11:12.002,9769,91,0
22:11:12.026,11996,89,0
22:11:12.071,9887,50,0
22:11:12.102,10579,86,0
22:11:12.133,10949,93,0
22:11:12.158,12786,59,0
22:11:12.201,9392,60,0
22:11:12.245,5214,0,79
22:11:12.285,5129,0,77
22:11:12.325,10553,52,0
22:11:12.456,10648,99,0
22:11:12.517,6250,0,88
22:11:12.558,10364,89,0
22:11:12.618,8711,84,0
22:11:12.655,11791,72,0
22:11:12.702,11869,64,0
22:11:12.735,6644,0,95
22:11:12.773,11654,87,0
22:11:12.818,8598,80,0
22:11:12.885,8737,57,0
22:11:12.934,9531,66,0
22:11:12.978,9414,74,0
22:11:13.012,11119,53,0
22:11:13.059,9797,59,0
22:11:13.099,12600,89,0
22:11:13.138,8678,93,0
22:11:13.173,8376,91,0
22:11:13.203,8963,95,0
22:11:13.254,12395,96,0
22:11:13.312,8680,76,0
22:11:13.353,10214,78,0
22:11:13.398,10023,54,0
22:11:13.437,10073,76,0
22:11:13.474,11615,65,0
22:11:13.507,8025,54,0
22:11:13.542,11995,92,0
22:11:13.569,9473,87,0
22:11:13.601,11979,77,0
22:11:13.641,12241,84,0
22:11:13.676,11303,93,0
22:11:13.718,11436,61,0
22:11:13.758,12678,53,0
22:11:13.809,12710,59,0
22:11:13.852,12795,69,0
22:11:13.898,12706,53,0
22:11:13.938,9951,53,0
22:11:13.969,12196,53,0
22:11:14.016,9589,54,0
22:11:14.069,9027,52,0
22:11:14.102,8703,65,0
22:11:14.139,10757,53,0
22:11:14.186,8847,52,0
22:11:14.214,9090,88,0
22:11:14.256,8902,66,0
22:11:14.294,9137,99,0
